when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2021-03-22 18,55.0,150.5,958.8,1003.1,44.2,48.2,570.0,2.59,8.459,59.1,96.4,47.4,65.9,58.0,150.0,335.0
2021-03-22 18,47.5,197.25,992.1,1018.4,26.4,30.5,660.0,1.41,4.617,41.1,58.5,36.2,49.7,46.5,191.5,450.0
2021-03-22 18,36.25,153.5,1008.8,1017.6,8.7,8.5,310.0,0.65,2.747,25.6,43.4,35.6,56.6,36.0,153.25,36.0
2021-03-23 00,57.75,153.0,961.7,1002.3,40.7,46.5,660.0,2.62,7.045,52.8,77.7,46.0,64.0,56.75,155.5,187.0
2021-03-23 00,48.25,199.5,997.3,1019.3,22.0,25.5,660.0,1.14,3.859,35.5,48.3,35.3,48.6,49.0,195.0,341.0
2021-03-23 00,34.0,153.0,1013.1,1020.4,7.3,7.4,480.0,0.42,1.545,19.0,25.8,33.1,49.3,37.25,156.75,495.0
2021-03-23 06,49.0,201.75,1003.1,1020.6,17.5,20.3,670.0,0.89,3.037,29.2,37.6,34.9,47.9,49.5,197.25,331.0
2021-03-23 06,56.75,212.0,1003.7,1020.1,16.4,19.8,720.0,0.83,2.744,25.3,30.6,24.8,33.9,56.25,220.0,494.0
2021-03-23 06,34.5,154.75,1012.7,1020.2,7.5,7.4,430.0,0.49,1.711,20.0,28.2,33.3,46.9,37.5,158.75,491.0
2021-03-23 12,54.0,144.5,988.2,1004.6,16.5,16.2,410.0,2.03,3.954,31.1,45.6,38.4,51.7,54.0,143.5,65.0
2021-03-23 12,57.5,214.0,1004.9,1021.7,16.7,20.2,730.0,0.69,2.766,25.4,30.6,25.4,36.2,58.25,221.5,451.0
2021-03-23 12,35.25,158.0,1014.8,1023.2,8.5,8.3,420.0,0.59,1.986,22.1,32.1,32.0,45.8,37.0,159.75,250.0
2021-03-23 18,56.75,147.75,982.9,1004.0,21.1,21.2,400.0,2.31,5.306,37.9,59.2,33.7,48.6,55.75,149.25,145.0
2021-03-23 18,57.75,216.5,1004.0,1022.2,18.2,21.3,700.0,0.57,3.041,27.3,33.6,23.0,31.8,57.25,210.5,363.0
2021-03-23 18,44.25,166.5,1015.1,1022.7,7.6,7.3,380.0,0.38,1.921,18.9,25.7,32.5,46.3,40.75,165.75,394.0
2021-03-23 18,37.25,198.0,1015.4,1023.0,7.6,13.4,1070.0,0.32,1.251,17.0,19.3,27.6,37.3,40.5,194.25,486.0
2021-03-23 18,38.5,205.25,1015.6,1023.9,8.3,9.2,620.0,0.77,1.491,18.1,22.4,31.5,43.8,38.25,205.75,52.0
2021-03-24 06,55.25,228.75,1005.0,1021.8,16.8,20.1,740.0,0.45,2.713,25.5,30.8,30.2,42.4,51.25,226.5,469.0
2021-03-24 12,57.5,147.0,987.9,1012.7,24.8,24.7,420.0,2.08,5.884,41.2,65.1,35.9,51.1,56.75,147.5,89.0
2021-03-24 18,57.75,149.0,992.5,1014.4,21.9,21.8,400.0,1.88,5.46,38.4,60.2,33.0,46.4,55.5,149.25,251.0
2021-03-24 18,57.75,164.0,1000.5,1012.5,11.9,12.3,490.0,1.33,2.519,22.0,27.8,29.2,41.6,53.5,166.0,489.0
2021-03-24 18,32.5,202.25,1009.2,1020.9,11.7,12.9,600.0,0.93,2.15,26.5,37.3,32.4,41.6,32.5,202.5,23.0
2021-03-25 00,57.5,151.5,997.4,1016.8,19.4,19.2,390.0,1.71,4.93,35.5,54.6,33.8,46.9,56.5,151.0,115.0
2021-03-25 00,36.25,200.5,1007.1,1021.5,14.4,15.7,580.0,1.23,2.714,29.9,42.8,36.7,56.2,36.75,200.5,56.0
2021-03-25 06,57.75,155.0,1000.9,1016.9,16.0,15.9,410.0,1.71,3.876,29.9,42.8,32.4,47.4,56.5,154.0,152.0
2021-03-25 06,39.0,198.0,1005.1,1022.4,17.3,18.0,520.0,1.25,3.459,33.8,51.3,35.5,55.1,39.5,197.75,60.0
2021-03-25 06,33.5,162.75,1019.6,1024.6,5.1,4.8,220.0,0.47,2.176,20.1,36.8,26.5,35.4,34.75,162.5,141.0
2021-03-25 12,39.75,193.5,1000.6,1020.2,19.6,20.0,440.0,1.6,4.548,39.2,66.4,32.0,45.7,40.5,190.25,289.0
2021-03-25 12,37.25,201.75,1006.1,1020.2,14.0,16.7,700.0,0.8,2.387,27.7,36.8,42.1,59.1,37.5,203.0,114.0
2021-03-25 18,38.5,191.5,998.5,1019.7,21.2,21.2,400.0,2.13,5.305,42.8,79.5,35.6,51.4,39.5,189.75,188.0
2021-03-25 18,40.5,199.0,1005.0,1021.2,16.2,18.7,680.0,1.07,2.755,29.7,39.6,36.8,55.7,39.5,204.25,461.0
2021-03-25 18,39.5,146.5,1009.4,1017.7,8.3,8.9,580.0,0.66,1.541,18.2,22.6,21.8,29.4,39.25,146.75,35.0
2021-03-26 00,37.5,191.75,997.2,1018.8,21.6,22.4,490.0,2.22,4.568,41.4,70.0,33.4,45.8,38.0,189.0,248.0
2021-03-26 00,41.5,197.0,1001.0,1020.7,19.7,22.0,640.0,1.36,3.441,34.5,48.5,30.2,41.8,42.5,202.75,488.0
2021-03-26 00,32.5,147.0,1004.9,1015.7,10.8,10.6,350.0,1.23,3.022,29.5,52.5,31.9,42.7,32.0,147.0,56.0
2021-03-26 00,40.75,148.0,1006.7,1017.7,10.9,12.9,680.0,0.74,1.899,21.8,27.2,21.6,29.6,38.5,151.5,390.0
2021-03-26 06,37.0,150.75,999.1,1013.8,14.7,19.7,810.0,0.85,2.437,29.1,37.8,35.8,47.3,33.75,151.5,368.0
2021-03-26 06,37.0,193.0,999.7,1018.6,18.9,20.5,570.0,1.55,3.6,36.5,55.8,32.8,44.4,40.5,189.5,493.0
2021-03-26 12,41.0,156.75,991.3,1017.1,25.8,32.3,790.0,0.68,4.091,41.6,58.2,35.8,51.5,36.75,156.75,473.0
2021-03-26 12,37.0,194.0,1002.3,1019.2,16.8,18.1,550.0,1.13,3.284,33.8,50.9,32.7,46.3,40.0,189.75,498.0
2021-03-26 12,45.0,200.25,1009.4,1021.4,11.9,12.8,560.0,0.53,2.282,23.3,30.1,28.3,39.0,44.75,194.0,493.0
2021-03-26 18,44.5,157.5,979.4,1015.1,35.7,40.2,660.0,1.59,6.095,52.0,81.2,34.7,53.7,42.0,161.0,397.0
2021-03-26 18,36.75,195.75,1005.2,1020.4,15.3,16.1,530.0,1.0,3.038,31.6,47.4,32.6,42.3,39.5,191.25,498.0
2021-03-26 18,45.75,200.25,1011.1,1022.2,11.1,11.1,440.0,0.63,2.529,23.9,32.9,29.7,41.9,44.75,194.25,483.0
2021-03-27 00,45.5,158.0,970.1,1013.4,43.3,46.5,570.0,2.56,8.163,61.1,106.8,40.8,61.5,46.25,156.25,159.0
2021-03-27 00,36.75,196.75,1009.6,1021.3,11.6,12.3,520.0,0.75,2.358,26.0,36.8,23.3,31.2,36.25,191.25,495.0
2021-03-27 00,48.5,208.0,1013.5,1022.8,9.2,9.2,520.0,0.16,1.773,18.0,22.1,25.5,35.9,48.5,201.25,497.0
2021-03-27 00,45.5,201.0,1013.6,1022.1,8.5,8.4,340.0,0.55,2.471,22.2,32.3,28.3,39.1,46.75,198.0,270.0
2021-03-27 06,45.75,160.5,968.2,1010.9,42.7,47.1,600.0,2.69,7.846,60.2,102.2,46.9,66.1,44.25,159.75,177.0
2021-03-27 06,50.5,213.0,1012.0,1021.6,9.5,9.7,460.0,0.34,2.119,20.0,25.6,25.5,33.0,48.75,215.25,253.0
2021-03-27 06,36.0,197.0,1014.8,1023.2,8.3,8.9,570.0,0.35,1.568,19.3,24.9,23.4,32.3,37.75,192.75,425.0
2021-03-27 12,48.75,163.0,969.8,1011.0,41.2,48.3,690.0,1.15,6.996,56.3,86.8,45.9,63.0,47.5,160.0,262.0
2021-03-27 12,34.75,196.75,1018.6,1023.9,5.3,5.8,600.0,0.11,0.969,13.3,15.9,24.1,32.5,37.75,193.25,458.0
2021-03-27 18,51.5,166.25,969.6,1010.2,40.6,51.0,780.0,0.5,6.543,54.1,78.0,44.8,65.8,54.25,162.25,407.0
2021-03-28 00,53.75,168.25,971.4,1010.1,38.7,50.2,810.0,0.79,6.199,51.5,71.7,41.3,60.9,54.25,162.75,364.0
2021-03-28 00,41.5,214.0,1022.4,1028.2,5.8,5.6,250.0,0.69,2.225,19.7,31.3,22.1,30.8,41.75,213.0,88.0
2021-03-28 06,54.75,170.0,971.6,1009.3,37.7,47.4,770.0,0.93,6.151,50.3,70.3,43.9,63.0,51.5,175.0,492.0
2021-03-28 06,41.75,215.0,1024.2,1029.6,5.4,5.3,200.0,0.72,2.639,20.8,37.0,24.8,34.3,43.0,213.75,173.0
2021-03-28 12,55.5,172.75,974.8,1010.0,35.2,44.3,770.0,0.81,5.755,47.5,65.2,41.8,58.5,52.25,178.0,499.0
2021-03-28 12,40.75,215.0,1025.3,1030.4,5.1,5.1,220.0,0.81,2.305,19.6,33.0,26.9,36.7,42.0,213.75,174.0
2021-03-28 18,57.75,178.0,978.2,1010.1,31.9,44.0,880.0,0.27,5.005,42.9,55.2,38.2,53.5,55.5,184.75,482.0
2021-03-29 18,31.0,187.5,1011.1,1021.9,10.8,10.8,400.0,1.06,2.688,28.7,48.7,26.4,37.4,31.75,187.5,83.0
2021-03-30 00,30.25,186.25,1011.3,1021.6,10.3,10.6,500.0,0.91,2.125,26.0,39.4,26.4,36.2,31.0,185.25,127.0
2021-03-30 06,54.0,146.0,992.4,1011.1,18.7,22.5,700.0,0.64,3.212,29.4,37.1,33.0,43.8,58.0,148.5,471.0
2021-03-30 06,29.25,186.25,1010.0,1020.0,10.0,11.1,610.0,0.72,1.817,24.6,34.7,27.9,41.0,32.5,183.0,476.0
2021-03-30 12,54.75,146.25,991.5,1012.6,21.1,23.8,610.0,0.86,3.902,33.4,44.6,37.2,49.2,58.25,150.5,468.0
2021-03-30 18,55.5,147.0,990.9,1013.2,22.3,24.1,540.0,0.99,4.468,36.0,50.6,35.1,44.8,58.5,151.0,412.0
2021-03-30 18,37.75,145.25,1005.6,1014.6,8.9,8.9,460.0,0.52,1.941,21.4,29.6,27.9,40.2,34.75,148.0,415.0
2021-03-31 00,56.25,148.0,994.8,1015.1,20.4,21.3,510.0,0.95,4.182,33.6,46.9,32.2,41.9,55.5,155.0,444.0
2021-03-31 00,38.25,146.75,1004.4,1016.4,12.0,12.3,480.0,0.57,2.555,26.6,38.5,32.1,44.7,35.5,150.5,452.0
2021-03-31 00,29.5,188.5,1010.8,1020.8,10.0,12.5,780.0,0.17,1.606,23.4,30.4,29.2,39.5,33.0,185.25,497.0
2021-03-31 06,57.0,150.0,1000.2,1015.0,14.8,15.5,510.0,0.79,3.048,26.0,33.9,29.4,39.2,55.75,155.0,338.0
2021-03-31 06,41.25,149.25,1000.9,1016.8,15.9,16.2,480.0,1.08,3.383,31.9,47.9,34.7,49.6,38.25,151.75,396.0
2021-03-31 06,30.5,187.5,1011.0,1022.5,11.5,13.7,750.0,0.14,1.831,25.3,33.7,38.5,53.5,34.25,185.5,457.0
2021-03-31 12,40.75,150.75,999.1,1019.3,20.1,20.3,470.0,1.37,4.325,38.2,61.8,38.6,57.6,39.75,152.5,186.0
2021-03-31 12,57.25,151.5,1006.8,1017.4,10.6,10.9,510.0,0.72,2.138,19.4,23.7,25.0,34.6,56.25,155.0,241.0
2021-03-31 12,29.0,184.0,1013.0,1021.7,8.7,11.8,870.0,0.11,1.359,21.0,26.2,36.6,47.4,33.25,182.75,487.0
2021-03-31 18,43.75,151.25,994.8,1019.8,25.0,24.9,440.0,1.76,5.665,44.3,76.5,35.5,48.2,42.0,155.5,397.0
2021-03-31 18,57.5,153.0,1009.9,1018.0,8.1,8.6,560.0,0.74,1.537,14.7,17.0,17.7,25.6,57.0,155.5,160.0
2021-03-31 18,29.0,184.0,1013.9,1021.8,8.0,11.5,920.0,0.11,1.247,19.7,24.0,34.4,47.3,33.25,182.5,494.0
2021-04-01 00,45.5,152.75,990.6,1021.6,31.0,30.4,380.0,2.31,8.005,53.0,104.7,41.1,54.5,44.5,153.0,113.0
2021-04-01 00,56.0,195.5,1012.8,1022.5,9.7,10.2,520.0,0.61,1.969,18.3,22.2,30.4,40.5,52.25,193.75,432.0
2021-04-01 00,30.25,180.0,1015.1,1024.0,9.0,9.9,630.0,0.41,1.569,21.7,29.1,31.0,42.6,34.25,182.25,493.0
2021-04-01 06,48.75,154.5,990.9,1020.4,29.5,29.7,430.0,1.61,6.898,48.8,85.6,40.8,57.0,48.25,157.0,192.0
2021-04-01 06,29.75,178.75,1013.9,1022.3,8.3,9.4,660.0,0.39,1.423,20.4,26.8,32.0,44.0,33.75,179.75,455.0
2021-04-01 12,54.25,156.75,993.1,1020.7,27.6,30.5,640.0,1.0,4.773,39.7,54.9,38.3,53.8,50.5,160.5,488.0
2021-04-01 12,29.75,178.5,1015.0,1022.6,7.6,9.0,700.0,0.4,1.284,19.0,24.2,29.5,40.4,33.75,176.75,475.0
2021-04-01 18,57.75,160.0,990.2,1018.8,28.6,32.4,660.0,0.62,4.917,40.0,54.3,36.9,51.0,53.75,163.25,489.0
2021-04-01 18,58.0,214.0,993.7,1012.0,18.3,21.5,680.0,0.63,3.164,28.0,34.8,34.4,51.6,59.0,207.5,393.0
2021-04-01 18,30.0,178.25,1014.4,1021.7,7.3,8.6,700.0,0.36,1.231,18.2,23.0,26.6,34.7,33.75,175.5,491.0
2021-04-02 00,57.5,214.0,996.6,1013.6,16.9,20.4,710.0,0.53,2.873,26.1,31.8,34.5,50.0,59.0,207.5,415.0
2021-04-02 00,30.25,177.75,1014.9,1021.8,7.0,8.4,730.0,0.36,1.15,17.3,21.3,22.1,25.8,34.5,179.25,493.0
2021-04-02 06,55.75,220.75,998.3,1013.3,15.1,20.7,870.0,0.56,2.384,23.2,26.9,26.9,37.5,54.5,213.25,496.0
2021-04-02 06,30.75,177.25,1014.4,1020.7,6.3,7.5,730.0,0.3,1.024,15.5,18.7,19.0,24.9,35.0,175.75,493.0
2021-04-02 12,56.25,223.5,999.6,1014.5,14.9,16.8,650.0,1.07,2.58,23.8,29.0,23.1,32.0,54.75,228.75,370.0
2021-04-02 12,31.25,176.75,1015.1,1021.3,6.2,7.1,700.0,0.32,1.011,15.1,18.2,18.8,23.2,34.25,180.5,484.0
2021-04-02 18,56.0,222.25,1002.6,1016.6,14.0,15.1,580.0,0.98,2.599,23.5,29.3,24.9,36.6,56.75,221.0,113.0
2021-04-02 18,44.25,169.0,1014.0,1022.2,8.2,8.1,370.0,0.46,2.188,20.9,29.3,27.2,35.4,41.5,167.25,337.0
2021-04-03 00,54.5,223.25,1006.9,1016.6,9.7,10.0,470.0,0.85,2.118,19.4,24.3,28.0,37.8,54.5,229.0,371.0
2021-04-03 00,46.5,171.25,1009.9,1022.0,12.0,11.9,440.0,0.73,2.709,25.0,34.9,26.0,35.0,43.0,170.5,394.0
2021-04-03 00,34.0,215.5,1012.6,1018.7,6.1,6.5,530.0,0.68,1.225,16.1,20.4,25.3,34.4,34.75,215.25,86.0
2021-04-03 06,48.25,173.25,1005.1,1020.7,15.6,15.2,390.0,0.94,3.901,31.6,48.8,29.4,38.4,47.0,172.5,150.0
2021-04-03 06,53.75,225.0,1011.0,1017.9,6.9,6.9,350.0,0.7,1.959,17.4,22.7,23.5,32.2,52.0,231.0,447.0
2021-04-03 06,33.75,216.0,1012.2,1020.5,8.3,8.9,570.0,0.62,1.568,20.0,26.3,26.4,35.8,34.75,215.75,114.0
2021-04-03 12,49.25,175.5,1004.5,1020.9,16.4,16.0,370.0,0.92,4.325,33.4,53.3,29.1,40.5,50.5,180.25,368.0
2021-04-03 12,33.25,216.0,1010.2,1020.4,10.2,11.3,620.0,0.48,1.816,23.1,30.9,27.1,40.4,34.75,215.5,173.0
2021-04-03 12,53.5,226.75,1013.0,1019.0,6.1,5.9,320.0,0.58,1.831,16.2,21.3,22.6,29.4,52.75,223.75,217.0
2021-04-03 18,55.0,145.0,986.1,1014.6,28.5,31.4,630.0,0.45,4.987,40.8,56.8,38.4,51.0,56.25,140.25,329.0
2021-04-03 18,33.25,216.0,1008.1,1022.3,14.2,15.0,550.0,0.79,2.731,30.8,46.5,32.0,48.2,35.0,215.5,200.0
2021-04-03 18,31.0,184.0,1012.8,1019.6,6.8,6.9,450.0,0.56,1.539,19.6,27.9,26.8,39.4,31.0,187.5,334.0
2021-04-04 00,55.5,148.75,984.1,1014.6,30.4,34.0,650.0,0.58,5.224,42.4,59.2,40.8,55.9,58.0,150.5,298.0
2021-04-04 00,33.5,217.75,1004.8,1022.1,17.3,17.9,510.0,0.87,3.509,36.2,59.3,36.5,53.1,32.25,214.75,313.0
2021-04-04 06,55.75,149.25,984.8,1012.3,27.5,29.9,590.0,1.36,5.072,40.5,57.3,40.7,56.0,58.5,153.5,399.0
2021-04-04 06,35.0,219.0,1001.4,1024.9,23.4,23.6,460.0,1.76,5.126,45.0,83.4,35.1,56.2,35.75,216.0,284.0
2021-04-04 06,33.5,183.0,1012.8,1021.6,8.8,9.7,620.0,0.54,1.557,20.3,26.3,26.5,38.4,31.25,187.25,471.0
2021-04-04 12,55.0,150.25,990.4,1013.0,22.6,24.0,520.0,1.6,4.607,36.7,52.5,37.1,53.6,58.5,153.0,424.0
2021-04-04 12,56.5,163.0,991.5,1017.1,25.6,26.7,530.0,1.32,5.029,39.1,56.3,36.6,51.2,53.25,168.25,493.0
2021-04-04 12,34.25,218.5,1001.6,1023.9,22.3,22.9,500.0,1.34,4.575,43.0,75.9,38.1,53.7,34.5,217.25,118.0
2021-04-04 12,35.0,183.0,1013.9,1024.0,10.0,10.6,560.0,0.42,1.892,22.8,30.8,25.5,35.7,36.0,185.75,273.0
2021-04-04 18,57.75,164.5,991.6,1017.8,26.2,27.1,510.0,1.57,5.307,40.0,58.6,39.7,58.0,60.0,169.5,381.0
2021-04-04 18,55.0,152.5,994.5,1013.4,18.9,20.3,540.0,1.4,3.752,31.5,42.7,32.1,46.7,59.0,154.75,465.0
2021-04-04 18,34.75,220.75,1004.8,1026.0,21.1,22.4,570.0,0.65,3.924,39.9,64.3,36.1,51.2,37.25,216.25,491.0
2021-04-04 18,40.75,147.25,1005.9,1016.7,10.8,11.0,530.0,0.38,2.08,22.5,29.7,29.8,40.1,38.0,145.25,351.0
2021-04-04 18,36.0,183.5,1013.8,1025.4,11.5,11.9,520.0,0.46,2.29,25.6,36.4,28.3,38.3,37.0,186.5,290.0
2021-04-05 00,55.25,154.25,999.8,1014.6,14.8,16.4,570.0,1.22,2.876,25.7,32.7,29.0,41.4,59.0,154.75,418.0
2021-04-05 00,36.25,221.25,1006.0,1026.3,20.3,20.9,540.0,0.48,3.879,38.3,61.2,35.6,48.8,38.25,218.25,346.0
2021-04-05 00,38.5,146.5,1006.2,1017.8,11.7,11.5,460.0,0.77,2.5,25.8,37.5,30.6,39.9,38.25,146.5,28.0
2021-04-05 00,36.25,183.0,1015.4,1026.4,11.0,11.3,510.0,0.31,2.209,24.7,34.9,27.8,38.9,37.5,186.25,321.0
2021-04-05 06,56.75,156.5,1003.7,1015.6,12.0,14.0,650.0,0.84,2.15,20.2,24.0,27.3,37.8,60.0,160.0,415.0
2021-04-05 06,35.5,145.75,1005.4,1015.0,9.6,9.6,460.0,0.74,2.088,23.4,33.6,30.8,45.6,34.25,141.5,412.0
2021-04-05 06,36.25,221.0,1010.1,1027.8,17.7,18.3,550.0,0.36,3.322,34.3,52.4,35.9,49.3,38.75,217.25,432.0
2021-04-05 06,36.5,181.75,1015.6,1026.2,10.6,10.7,500.0,0.3,2.136,23.9,33.5,25.2,35.8,37.5,185.75,372.0
2021-04-05 12,37.5,149.25,1006.5,1018.1,11.6,11.4,400.0,0.61,2.853,27.8,43.7,33.6,46.0,37.5,148.25,88.0
2021-04-05 12,57.5,157.5,1008.6,1017.9,9.2,10.8,640.0,0.98,1.682,16.2,18.6,25.1,36.3,60.25,160.5,351.0
2021-04-05 12,35.75,220.5,1011.3,1026.5,15.2,15.9,570.0,0.25,2.782,30.5,44.4,31.8,42.9,37.75,215.5,498.0
2021-04-05 18,40.0,153.0,1005.3,1019.0,13.6,13.2,350.0,0.61,3.758,31.9,54.6,36.1,51.1,40.5,152.5,70.0
2021-04-05 18,35.25,220.0,1013.1,1027.4,14.2,14.8,550.0,0.35,2.682,29.6,43.4,33.1,43.2,37.25,219.0,240.0
2021-04-06 00,40.75,155.5,1006.1,1020.6,14.5,13.9,360.0,0.71,3.869,32.7,55.3,36.3,46.6,42.0,155.5,139.0
2021-04-06 00,30.25,146.75,1007.9,1015.0,7.1,7.3,500.0,0.46,1.458,19.5,27.0,25.4,34.0,32.0,144.0,326.0
2021-04-06 00,34.75,219.25,1011.9,1025.3,13.3,13.8,550.0,0.44,2.511,28.3,41.1,32.0,44.4,36.25,217.5,230.0
2021-04-06 00,57.75,169.0,1012.7,1021.7,9.0,13.0,880.0,0.89,1.474,14.8,16.3,25.6,36.4,60.5,172.75,373.0
2021-04-06 00,50.25,166.0,1013.5,1021.8,8.3,8.7,510.0,0.41,1.699,17.0,20.6,27.7,35.8,51.25,172.75,488.0
2021-04-06 06,31.0,148.0,1005.1,1013.3,8.2,8.1,450.0,0.43,1.802,22.1,32.7,24.1,35.8,32.25,147.5,147.0
2021-04-06 06,42.75,158.25,1006.8,1019.7,12.9,12.4,340.0,0.53,3.648,30.3,50.2,33.0,45.1,42.5,156.75,126.0
2021-04-06 06,34.0,219.0,1013.5,1024.9,11.4,11.9,550.0,0.34,2.161,25.5,36.1,31.0,42.4,35.5,215.5,361.0
2021-04-06 06,51.75,168.25,1013.8,1022.2,8.4,9.1,570.0,0.44,1.591,16.0,18.9,25.0,31.5,51.0,171.0,208.0
2021-04-06 12,32.25,149.75,1005.7,1014.8,9.1,9.2,510.0,0.42,1.808,22.4,31.6,25.7,37.8,36.5,150.25,475.0
2021-04-06 12,43.5,160.5,1009.5,1020.4,10.9,10.6,320.0,0.36,3.315,27.6,44.9,30.0,42.0,45.0,159.75,177.0
2021-04-06 12,32.75,218.0,1012.5,1022.7,10.3,11.0,580.0,0.31,1.893,23.7,32.7,30.2,41.4,34.5,215.5,302.0
2021-04-06 12,52.75,169.75,1014.4,1024.0,9.7,10.4,570.0,0.53,1.827,17.9,21.4,24.5,35.3,53.25,172.25,176.0
2021-04-06 18,34.0,151.25,1000.7,1013.5,12.8,13.0,500.0,0.58,2.597,28.7,43.3,26.7,39.1,33.25,152.75,162.0
2021-04-06 18,43.5,161.5,1010.9,1018.6,7.7,7.5,310.0,0.23,2.43,21.8,32.9,28.2,38.4,42.5,157.25,363.0
2021-04-06 18,31.75,217.75,1013.5,1023.3,9.8,10.5,580.0,0.33,1.808,23.2,32.1,28.8,40.6,35.5,215.75,456.0
2021-04-06 18,54.75,172.75,1013.8,1025.7,11.9,12.3,540.0,0.43,2.279,21.0,26.0,24.9,34.7,59.0,171.5,479.0
2021-04-07 00,36.25,152.75,996.1,1014.3,18.2,18.4,480.0,0.99,3.839,36.8,60.6,31.9,44.7,37.75,153.25,173.0
2021-04-07 00,58.0,231.5,1005.4,1017.8,12.4,13.4,580.0,0.8,2.308,20.9,25.4,15.6,35.1,55.75,224.5,493.0
2021-04-07 00,30.5,181.5,1006.9,1018.6,11.7,11.8,440.0,0.91,2.693,29.7,49.5,30.8,44.7,31.75,184.5,318.0
2021-04-07 00,56.25,174.5,1010.0,1027.3,17.3,17.5,480.0,0.65,3.644,29.8,40.9,28.4,40.7,60.25,171.75,473.0
2021-04-07 00,30.75,218.0,1012.0,1021.2,9.2,9.9,590.0,0.33,1.675,22.3,30.6,28.4,37.8,34.25,215.25,467.0
2021-04-07 06,38.5,154.25,985.8,1012.1,26.3,26.3,440.0,1.76,5.986,47.9,89.7,34.7,51.6,39.75,154.0,141.0
2021-04-07 06,57.75,176.5,1002.8,1028.1,25.3,24.6,370.0,1.5,6.656,43.4,73.4,33.9,46.9,58.25,175.5,81.0
2021-04-07 06,31.25,181.25,1006.3,1018.2,11.9,12.3,490.0,0.69,2.518,28.9,45.3,34.6,48.0,31.75,185.0,360.0
2021-04-07 06,30.5,217.5,1013.6,1022.5,8.9,9.6,590.0,0.38,1.629,21.9,30.0,29.5,38.4,34.25,214.75,490.0
2021-04-07 12,40.25,154.75,973.6,1012.3,38.8,38.6,410.0,3.1,9.403,62.4,135.8,42.1,60.6,39.75,154.25,70.0
2021-04-07 12,58.0,179.0,999.8,1028.8,29.1,28.1,360.0,1.79,7.795,48.1,85.8,37.3,53.2,59.0,178.0,125.0
2021-04-07 12,56.75,235.0,1004.0,1017.0,13.0,16.4,740.0,1.12,2.211,21.1,24.7,11.9,27.1,54.0,229.0,487.0
2021-04-07 12,32.25,181.0,1007.1,1019.4,12.4,12.6,490.0,0.56,2.572,29.0,45.0,33.9,49.4,32.75,185.0,379.0
2021-04-07 12,30.25,217.75,1013.6,1021.4,7.8,8.6,630.0,0.32,1.371,19.5,25.4,25.4,34.7,30.75,212.75,482.0
2021-04-07 18,41.75,156.0,966.9,1011.2,44.3,44.8,460.0,2.97,9.736,65.8,136.5,42.2,64.2,41.25,154.75,118.0
2021-04-07 18,33.25,181.25,1007.2,1019.5,12.3,12.3,470.0,0.43,2.626,28.7,44.7,33.3,47.2,35.25,184.5,372.0
2021-04-07 18,30.5,217.25,1015.6,1023.3,7.7,8.3,580.0,0.38,1.43,19.7,26.3,26.9,36.6,34.0,214.0,495.0
2021-04-08 00,43.5,157.5,967.0,1012.1,45.0,47.0,520.0,2.69,9.047,64.6,122.7,43.9,61.0,39.75,156.75,422.0
2021-04-08 00,33.75,181.25,1008.5,1020.3,11.8,11.9,490.0,0.26,2.427,27.2,40.8,33.8,47.2,34.5,185.5,400.0
2021-04-08 00,30.0,216.75,1015.0,1022.0,7.0,7.6,620.0,0.28,1.221,17.7,22.8,25.4,34.6,33.0,213.0,487.0
2021-04-08 06,45.25,158.25,967.5,1011.2,43.7,46.9,570.0,2.34,8.229,61.5,108.1,46.2,60.6,49.5,156.75,486.0
2021-04-08 06,34.75,181.75,1008.9,1020.5,11.6,11.5,480.0,0.19,2.389,26.4,39.1,32.5,43.9,37.5,185.5,455.0
2021-04-08 06,29.25,215.5,1016.7,1023.0,6.3,7.1,630.0,0.29,1.123,16.8,21.4,25.7,35.1,31.75,214.5,294.0
2021-04-08 12,46.75,159.75,971.2,1011.5,40.3,45.4,630.0,2.09,7.203,57.0,92.3,47.3,67.3,50.75,157.0,488.0
2021-04-08 12,35.75,182.0,1010.8,1021.3,10.4,10.4,470.0,0.13,2.211,24.5,35.3,30.6,40.7,38.25,186.25,469.0
2021-04-08 18,48.5,160.25,972.5,1011.0,38.5,44.7,670.0,1.95,6.677,54.1,83.2,47.1,64.6,51.25,158.25,338.0
2021-04-08 18,36.25,182.75,1012.8,1022.0,9.1,9.3,510.0,0.09,1.819,21.2,28.7,28.8,40.0,38.25,187.75,495.0
2021-04-09 00,49.5,160.5,974.3,1011.0,36.7,42.7,670.0,1.99,6.37,51.9,78.2,46.0,59.4,46.0,161.25,393.0
2021-04-09 00,36.75,184.5,1014.2,1023.7,9.5,9.7,530.0,0.19,1.831,21.4,28.6,27.3,36.7,37.25,189.25,425.0
2021-04-09 06,50.25,161.75,976.2,1009.8,33.6,39.2,670.0,2.01,5.852,48.4,71.0,42.9,60.3,47.0,164.5,414.0
2021-04-09 06,37.5,185.5,1014.8,1023.9,9.1,9.2,540.0,0.2,1.706,20.1,26.2,26.1,35.0,39.75,188.75,377.0
2021-04-09 12,50.75,164.5,981.1,1009.3,28.2,33.6,680.0,1.87,4.941,42.5,59.5,42.2,59.5,48.5,166.0,273.0
