when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2025-03-18 12,52.75,205.0,985.9,1007.9,22.1,24.0,560.0,1.7,4.282,35.8,50.2,32.2,42.7,51.0,202.75,248.0
2025-03-18 18,52.5,168.0,971.5,1004.7,33.2,40.8,750.0,0.6,5.447,46.2,64.1,41.2,61.0,49.75,166.25,329.0
2025-03-18 18,51.5,207.0,989.6,1007.5,18.0,19.2,510.0,1.53,3.756,32.0,44.8,32.7,43.7,50.5,205.0,179.0
2025-03-18 18,36.25,149.5,1010.0,1015.3,5.4,5.5,240.0,0.29,2.273,20.7,35.9,24.6,34.8,35.25,152.5,293.0
2025-03-19 00,53.0,171.0,976.3,1005.0,28.7,37.2,820.0,0.14,4.539,40.5,53.0,40.2,56.3,50.25,169.25,329.0
2025-03-19 00,50.25,210.0,992.9,1006.3,13.4,14.2,450.0,1.32,3.15,27.4,38.2,35.8,48.2,48.75,208.75,190.0
2025-03-19 00,55.25,218.5,996.1,1007.2,11.1,16.7,850.0,1.46,1.96,19.5,22.3,29.8,40.5,54.75,221.25,184.0
2025-03-19 06,54.25,176.0,978.5,1003.4,24.9,33.4,850.0,0.21,3.932,35.9,45.2,39.9,54.8,51.25,174.25,354.0
2025-03-19 06,54.0,222.75,991.7,1008.6,16.9,18.4,510.0,1.48,3.607,30.4,41.6,37.9,55.3,53.75,229.0,411.0
2025-03-19 06,49.5,213.75,994.0,1005.7,11.7,13.0,470.0,1.69,2.776,25.2,34.1,35.2,48.4,48.0,211.5,235.0
2025-03-19 06,37.0,144.0,994.7,1015.8,21.1,20.6,390.0,1.65,5.276,42.8,81.8,43.6,67.0,36.75,142.75,115.0
2025-03-19 12,55.25,180.0,980.7,1002.0,21.3,27.9,810.0,0.4,3.443,31.6,39.1,40.8,53.8,51.0,178.75,480.0
2025-03-19 12,56.5,220.25,984.8,1005.4,20.7,21.3,420.0,1.98,5.082,37.2,56.9,39.0,58.6,57.25,221.5,113.0
2025-03-19 12,38.0,147.75,995.1,1016.0,20.9,21.1,470.0,1.01,4.485,40.2,68.0,44.8,66.5,36.5,145.75,243.0
2025-03-19 12,46.5,227.25,996.5,1015.1,18.6,20.2,580.0,0.98,3.485,32.4,44.8,35.3,51.3,43.75,229.5,353.0
2025-03-19 18,54.0,197.25,979.7,997.3,17.5,21.6,730.0,1.0,2.965,27.7,34.2,32.7,45.1,50.25,194.5,457.0
2025-03-19 18,57.5,218.0,981.6,1001.3,19.7,19.4,330.0,2.09,5.877,38.5,65.0,35.9,51.9,58.75,220.5,202.0
2025-03-19 18,41.0,154.75,990.7,1012.6,22.0,22.1,470.0,1.06,4.692,40.4,66.7,42.5,60.0,39.5,150.5,397.0
2025-03-19 18,49.5,228.5,990.9,1012.0,21.1,21.5,460.0,1.5,4.673,37.4,57.3,40.9,58.1,52.75,229.5,368.0
2025-03-20 00,54.25,200.25,978.8,996.0,17.2,22.2,770.0,1.03,2.881,27.2,33.1,31.8,44.6,50.25,197.0,497.0
2025-03-20 00,42.25,157.5,983.3,1011.2,27.9,28.1,450.0,1.34,6.25,48.3,86.7,41.4,58.9,41.25,155.5,200.0
2025-03-20 00,51.5,228.75,988.7,1006.7,18.0,18.2,420.0,1.35,4.334,34.1,51.7,37.8,55.1,51.75,230.25,107.0
2025-03-20 06,43.0,160.25,976.8,1007.8,30.9,31.0,420.0,1.76,7.391,52.7,101.1,50.0,70.4,42.5,159.25,99.0
2025-03-20 06,54.5,203.25,977.0,995.5,18.5,24.5,810.0,1.06,3.02,28.5,34.6,30.9,41.3,50.75,199.5,488.0
2025-03-20 06,53.5,229.0,988.4,1004.2,15.7,15.5,380.0,1.97,4.068,31.3,47.2,33.9,53.2,52.75,230.0,107.0
2025-03-20 12,45.0,164.75,972.0,1006.1,34.1,35.0,490.0,1.73,7.141,53.3,94.2,48.7,72.0,42.5,163.0,311.0
2025-03-20 12,54.75,205.25,977.0,996.2,19.3,24.7,780.0,1.08,3.169,29.4,36.2,31.8,41.7,52.0,205.0,306.0
2025-03-20 18,45.5,167.25,971.6,1003.9,32.3,33.8,530.0,1.64,6.378,50.2,83.4,48.3,76.6,42.5,169.5,379.0
2025-03-20 18,54.5,207.75,979.0,997.2,18.3,23.3,770.0,0.81,3.03,28.3,34.7,31.2,42.9,50.5,208.25,446.0
2025-03-21 00,46.25,172.5,971.6,1003.5,31.8,35.7,640.0,0.94,5.579,47.6,72.1,47.6,71.7,44.25,170.5,272.0
2025-03-21 00,54.75,210.25,981.7,998.1,16.4,19.9,700.0,0.81,2.837,26.4,32.4,30.1,41.8,50.5,212.5,496.0
2025-03-21 06,46.5,175.5,971.3,1002.1,30.8,34.9,660.0,0.78,5.294,46.0,68.1,47.9,68.1,44.0,174.75,284.0
2025-03-21 06,55.0,212.25,983.7,998.7,15.0,18.1,700.0,0.67,2.59,24.4,29.5,29.7,38.6,52.5,208.75,361.0
2025-03-21 12,46.75,178.5,973.7,1002.3,28.6,33.2,690.0,0.59,4.818,43.2,61.7,43.6,61.9,44.25,176.25,329.0
2025-03-21 12,55.25,214.25,986.9,1000.0,13.0,15.4,680.0,0.49,2.258,21.5,25.7,29.6,37.7,52.0,213.0,371.0
2025-03-21 18,47.25,180.75,974.6,1002.1,27.6,32.1,690.0,0.58,4.65,41.9,59.1,39.5,57.3,43.25,180.25,446.0
2025-03-21 18,55.25,215.75,990.8,1000.8,10.0,11.1,600.0,0.35,1.854,17.8,21.1,24.9,34.5,52.0,217.25,375.0
2025-03-22 00,47.25,183.0,977.9,1003.1,25.1,29.3,690.0,0.58,4.25,39.0,54.0,36.0,50.5,46.5,177.5,426.0
2025-03-22 00,50.75,195.5,985.7,997.1,11.4,14.1,690.0,1.18,2.05,20.7,24.7,29.6,40.7,51.5,189.0,461.0
2025-03-22 06,46.75,184.5,980.8,1003.9,23.2,26.9,690.0,0.49,3.904,36.7,50.0,37.3,54.8,43.5,181.25,442.0
2025-03-22 06,46.5,146.25,983.5,1005.3,21.8,25.2,700.0,0.68,3.603,34.6,46.4,32.1,47.3,43.25,147.25,370.0
2025-03-22 06,51.25,197.0,986.1,997.3,11.2,13.9,680.0,1.12,2.04,20.5,24.4,29.6,39.7,51.0,190.25,472.0
2025-03-22 12,48.0,146.75,978.9,1007.1,28.2,30.5,590.0,1.39,5.169,43.4,64.9,33.0,46.2,50.0,141.25,459.0
2025-03-22 12,46.5,187.5,985.6,1004.7,19.1,23.6,760.0,0.22,3.101,31.1,39.9,35.5,52.1,42.25,186.0,487.0
2025-03-22 12,52.5,203.75,986.3,998.7,12.4,14.1,610.0,1.43,2.314,22.2,27.2,27.0,35.9,52.5,196.75,474.0
2025-03-22 18,48.0,147.25,976.1,1006.3,30.1,32.5,580.0,1.42,5.61,46.0,70.5,36.6,52.1,48.75,141.25,451.0
2025-03-22 18,53.25,204.25,986.4,999.4,12.9,14.1,550.0,1.5,2.558,23.5,29.8,26.0,34.8,52.5,197.0,493.0
2025-03-22 18,46.0,191.75,988.2,1004.8,16.6,21.8,830.0,0.11,2.627,27.7,34.1,34.2,50.0,41.75,189.75,499.0
2025-03-22 18,52.0,214.75,989.8,1003.0,13.2,14.6,610.0,1.36,2.387,22.9,28.3,25.3,33.7,50.5,213.75,181.0
2025-03-23 00,47.75,148.75,976.1,1006.8,30.8,33.1,580.0,1.77,5.705,46.6,71.9,38.7,54.5,49.5,144.5,368.0
2025-03-23 00,53.5,204.75,986.9,1000.1,13.3,14.0,500.0,1.5,2.791,24.8,32.4,24.8,33.1,52.0,197.75,500.0
2025-03-23 00,53.0,216.75,988.9,1002.5,13.6,14.3,500.0,1.43,2.865,25.4,33.5,25.8,34.4,51.5,216.25,170.0
2025-03-23 00,46.0,195.75,990.2,1005.0,14.8,20.2,850.0,0.24,2.372,25.5,30.8,30.9,44.0,42.0,193.0,496.0
2025-03-23 06,48.0,151.25,975.8,1005.8,30.0,32.9,610.0,1.74,5.394,45.2,67.7,37.0,54.9,47.0,147.75,285.0
2025-03-23 06,54.0,205.75,988.2,1001.1,12.9,13.7,500.0,1.36,2.736,24.3,31.6,24.3,34.3,54.75,202.5,226.0
2025-03-23 06,54.25,218.75,988.7,1002.4,13.7,14.6,480.0,1.42,3.049,26.2,35.1,30.5,40.5,55.0,226.0,474.0
2025-03-23 06,46.5,198.25,991.9,1006.0,14.1,18.9,830.0,0.28,2.272,24.3,29.2,29.7,39.5,42.25,196.75,487.0
2025-03-23 12,48.0,154.0,979.2,1006.7,27.5,31.9,680.0,1.53,4.688,41.7,58.9,35.0,54.5,45.5,149.5,441.0
2025-03-23 12,55.25,219.75,987.5,1002.3,14.7,15.7,460.0,1.58,3.407,28.2,38.7,26.0,34.5,54.0,220.5,147.0
2025-03-23 12,54.25,206.75,989.6,1001.8,12.2,13.2,520.0,1.32,2.537,22.9,29.2,28.2,40.6,55.25,199.75,463.0
2025-03-23 12,46.5,200.25,993.3,1007.1,13.8,17.8,790.0,0.28,2.254,24.0,29.0,29.4,40.3,48.0,195.25,413.0
2025-03-23 18,49.0,156.75,980.1,1006.6,26.5,32.9,770.0,0.81,4.274,39.5,52.8,35.4,47.9,52.75,160.0,475.0
2025-03-23 18,56.0,221.25,988.3,1002.7,14.4,15.1,400.0,1.64,3.782,29.5,42.6,28.1,37.2,57.75,221.5,195.0
2025-03-23 18,54.5,207.25,991.2,1003.3,12.1,13.7,590.0,1.21,2.319,21.7,26.6,30.1,44.3,55.25,199.75,487.0
2025-03-23 18,46.25,202.5,995.2,1008.4,13.2,17.5,820.0,0.26,2.132,23.1,27.5,29.9,41.3,46.25,196.5,461.0
2025-03-24 00,52.75,156.5,980.4,1007.6,27.2,33.3,770.0,0.26,4.329,38.6,50.8,35.7,59.7,54.25,163.25,476.0
2025-03-24 00,57.25,222.0,991.3,1003.7,12.4,12.4,370.0,1.76,3.36,26.2,37.3,28.9,39.4,55.25,223.25,235.0
2025-03-24 00,54.75,208.25,993.3,1004.9,11.6,14.0,680.0,1.02,2.053,19.9,23.5,26.1,37.9,56.0,202.25,404.0
2025-03-24 00,45.75,204.75,996.3,1009.8,13.5,16.3,730.0,0.44,2.238,23.8,29.2,26.8,38.7,45.5,198.5,487.0
2025-03-24 06,54.25,156.75,983.5,1006.2,22.6,27.8,780.0,0.37,3.561,32.6,41.0,33.8,46.8,58.25,153.25,494.0
2025-03-24 06,55.5,208.75,995.2,1007.3,12.1,15.4,740.0,0.79,2.076,20.2,23.5,28.2,42.2,56.0,202.25,410.0
2025-03-24 06,57.75,223.0,996.9,1006.2,9.3,9.0,310.0,1.52,2.91,22.5,32.1,27.6,37.6,56.5,224.25,158.0
2025-03-24 06,46.0,207.0,998.4,1011.3,12.9,15.6,730.0,0.5,2.139,22.8,27.8,26.2,36.7,44.5,202.25,407.0
2025-03-24 12,53.25,160.5,988.5,1007.7,19.2,26.3,890.0,0.44,2.959,28.7,34.5,30.8,41.6,49.0,160.75,473.0
2025-03-24 12,56.25,209.25,997.4,1010.2,12.9,16.1,730.0,0.68,2.202,21.1,24.7,29.1,41.9,56.0,202.25,435.0
2025-03-24 12,47.75,209.5,999.9,1011.9,12.0,16.7,870.0,0.26,1.919,20.8,24.2,26.2,36.9,50.25,204.0,488.0
2025-03-24 12,32.0,176.0,1009.7,1016.2,6.5,6.9,550.0,0.25,1.263,17.2,22.2,25.2,34.5,30.5,180.0,415.0
2025-03-24 18,56.5,153.5,990.5,1002.0,11.5,17.4,890.0,1.07,1.952,19.3,21.8,30.9,41.4,60.0,155.25,402.0
2025-03-24 18,56.75,209.0,999.4,1013.5,14.2,17.0,700.0,0.68,2.424,22.7,27.1,29.9,43.6,56.0,202.25,424.0
2025-03-24 18,32.5,178.25,1007.1,1016.2,9.1,10.0,590.0,0.48,1.701,22.0,29.6,27.6,39.9,32.5,180.75,234.0
2025-03-24 18,39.75,172.25,1008.7,1015.2,6.5,6.4,380.0,0.51,1.676,17.9,24.5,31.4,42.7,39.25,171.25,102.0
2025-03-25 00,53.5,145.5,985.0,1001.8,16.8,19.3,660.0,0.99,2.919,27.0,33.9,23.5,36.0,51.25,151.0,449.0
2025-03-25 00,53.25,165.75,995.8,1010.1,14.3,17.1,710.0,1.06,2.414,23.3,28.1,26.9,35.7,52.5,169.25,249.0
2025-03-25 00,53.0,213.75,1002.2,1014.8,12.6,17.9,930.0,0.28,1.93,19.9,22.6,21.6,29.9,54.25,219.25,388.0
2025-03-25 00,33.0,179.5,1007.1,1017.2,10.1,11.4,650.0,0.53,1.755,22.8,30.1,32.7,44.4,34.0,181.0,178.0
2025-03-25 06,54.75,146.75,981.5,1001.6,20.1,21.3,530.0,1.45,4.013,33.2,45.9,31.9,45.8,53.25,144.5,222.0
2025-03-25 06,54.75,167.5,998.1,1011.6,13.5,16.2,730.0,0.88,2.22,21.5,25.4,25.1,34.2,51.25,167.0,391.0
2025-03-25 06,40.25,150.5,999.9,1007.7,7.8,7.8,480.0,0.38,1.623,18.2,23.4,26.9,34.9,36.0,151.25,477.0
2025-03-25 06,54.25,213.75,1003.3,1016.3,13.1,19.4,940.0,0.18,2.068,20.9,23.8,22.8,30.6,55.5,206.25,499.0
2025-03-25 06,32.75,184.0,1003.7,1016.8,13.1,13.7,510.0,0.92,2.685,30.0,46.3,36.9,53.4,33.5,184.0,83.0
2025-03-25 12,55.5,147.75,981.3,1004.5,23.1,23.8,470.0,1.45,5.056,38.3,57.3,32.6,47.1,55.0,154.0,400.0
2025-03-25 12,56.0,169.0,1002.2,1014.4,12.2,15.3,800.0,0.6,1.908,18.8,21.5,26.9,33.5,59.25,174.75,497.0
2025-03-25 12,38.25,152.25,1002.4,1011.1,8.7,8.7,480.0,0.23,1.808,20.3,27.3,26.6,34.1,41.75,155.25,466.0
2025-03-25 12,34.0,184.25,1004.0,1017.7,13.8,14.5,530.0,0.94,2.726,30.2,45.5,38.0,54.1,34.75,185.0,108.0
2025-03-25 12,56.5,213.0,1005.0,1018.5,13.5,17.9,800.0,0.83,2.242,21.6,25.1,22.5,32.0,56.75,205.0,490.0
2025-03-25 12,48.75,210.0,1005.7,1016.5,10.8,12.1,570.0,1.19,2.127,21.2,26.4,27.1,35.5,49.0,207.75,167.0
2025-03-25 12,39.25,214.25,1008.6,1016.5,7.9,8.8,640.0,0.63,1.382,16.9,20.4,27.6,38.8,38.75,208.5,500.0
2025-03-25 18,56.5,148.25,982.7,1006.2,23.5,24.0,440.0,1.27,5.444,39.6,60.9,34.7,46.0,55.75,148.25,83.0
2025-03-25 18,35.0,183.25,1001.4,1017.8,16.4,16.9,490.0,1.26,3.449,34.7,56.1,38.8,57.6,34.5,187.25,370.0
2025-03-25 18,43.0,154.0,1002.5,1008.7,6.2,6.1,390.0,0.24,1.554,16.3,21.3,27.1,32.5,39.75,158.0,492.0
2025-03-25 18,38.75,217.25,1003.4,1016.7,13.3,14.7,640.0,0.27,2.297,25.9,34.2,27.0,37.5,39.75,212.25,445.0
2025-03-25 18,48.5,209.75,1005.5,1017.2,11.7,12.1,450.0,1.15,2.695,24.6,33.6,30.3,36.9,48.25,208.25,114.0
2025-03-25 18,56.75,211.25,1006.8,1020.2,13.5,16.3,710.0,0.93,2.289,21.6,25.5,26.0,36.3,57.25,204.5,412.0
2025-03-26 00,57.25,147.75,986.2,1008.8,22.6,22.7,400.0,0.92,5.682,39.7,63.0,32.1,45.1,56.5,148.75,103.0
2025-03-26 00,42.5,144.0,990.8,1008.0,17.2,18.2,570.0,0.54,3.201,31.4,44.2,27.9,44.9,44.75,141.25,334.0
2025-03-26 00,40.25,217.75,993.5,1015.3,21.8,22.6,520.0,1.44,4.353,39.6,62.9,37.2,53.1,40.75,216.0,158.0
2025-03-26 00,56.25,164.25,1001.7,1013.9,12.2,13.1,540.0,0.96,2.43,21.9,27.3,27.9,37.4,53.75,170.5,486.0
2025-03-26 00,35.0,183.5,1002.7,1017.8,15.1,16.1,550.0,0.76,2.936,31.8,47.8,37.2,51.0,35.25,188.0,410.0
2025-03-26 00,47.75,210.0,1007.8,1016.9,9.2,9.4,390.0,0.96,2.419,22.1,30.5,32.0,47.4,49.0,208.0,203.0
2025-03-26 00,56.75,210.0,1009.6,1021.0,11.4,12.4,570.0,0.97,2.172,20.0,24.2,24.8,34.3,57.25,204.5,338.0
2025-03-26 06,41.0,219.0,986.3,1015.2,28.9,30.1,520.0,1.85,5.792,48.3,82.4,42.6,69.0,40.5,216.75,198.0
2025-03-26 06,44.0,147.0,988.0,1007.3,19.2,19.8,490.0,1.0,4.042,35.7,54.3,31.1,44.0,41.75,143.25,395.0
2025-03-26 06,58.0,146.5,988.9,1010.3,21.4,21.1,350.0,0.93,6.041,39.8,66.5,30.3,41.4,59.0,147.5,125.0
2025-03-26 06,35.25,183.5,1002.8,1017.8,15.0,16.2,570.0,0.59,2.845,31.2,46.0,36.4,49.0,36.25,188.5,465.0
2025-03-26 06,57.5,168.5,1006.7,1019.1,12.3,11.9,430.0,0.62,2.757,23.1,30.5,25.1,32.8,56.0,175.5,458.0
2025-03-26 06,56.25,208.75,1012.3,1022.4,10.1,10.0,430.0,0.67,2.318,20.3,26.0,25.0,35.3,57.25,204.5,282.0
2025-03-26 12,41.5,221.75,980.6,1012.9,32.3,34.9,580.0,1.77,6.014,51.0,84.7,46.1,68.5,39.75,220.5,221.0
2025-03-26 12,44.25,149.0,991.3,1010.0,18.7,19.2,500.0,1.07,3.849,34.5,51.5,34.5,48.9,43.75,146.75,188.0
2025-03-26 12,58.0,144.5,994.0,1013.6,19.6,19.2,330.0,0.83,5.811,38.1,63.9,28.9,40.1,59.0,144.75,112.0
2025-03-26 12,35.75,183.25,1002.8,1018.6,15.8,17.1,590.0,0.36,2.892,31.7,46.2,36.6,51.0,38.5,185.25,353.0
2025-03-26 12,56.0,208.5,1014.2,1022.8,8.5,8.3,370.0,0.46,2.244,19.2,25.3,24.2,33.3,57.25,204.5,281.0
2025-03-26 18,42.75,222.75,978.0,1012.5,34.6,37.8,610.0,1.47,6.205,52.3,85.3,46.2,65.7,39.75,220.5,383.0
2025-03-26 18,44.0,153.0,995.0,1012.5,17.5,19.4,660.0,0.16,2.947,29.9,39.6,32.6,45.8,42.5,148.5,401.0
2025-03-26 18,57.75,144.0,998.8,1014.4,15.7,15.6,320.0,0.76,4.871,33.3,53.8,27.2,36.8,59.0,146.0,181.0
2025-03-26 18,36.25,183.25,1003.3,1018.8,15.5,16.9,620.0,0.2,2.722,30.4,43.0,37.6,53.7,40.0,184.25,426.0
2025-03-26 18,55.5,209.25,1014.4,1021.7,7.3,7.2,360.0,0.37,2.009,17.6,22.8,21.8,30.3,57.25,204.5,351.0
2025-03-27 00,42.75,223.25,978.0,1011.5,33.5,36.5,610.0,1.25,5.982,51.0,82.2,43.7,61.2,39.75,224.0,339.0
2025-03-27 00,44.75,153.5,999.1,1013.7,14.6,15.4,570.0,0.33,2.697,26.8,35.7,29.0,39.3,41.0,152.25,429.0
2025-03-27 00,37.0,182.5,1004.2,1019.7,15.5,17.0,630.0,0.19,2.703,30.0,41.9,41.0,57.4,41.0,184.0,463.0
2025-03-27 00,55.25,210.5,1013.5,1018.7,5.2,5.4,350.0,0.46,1.543,14.1,17.5,21.9,29.0,54.0,207.0,265.0
2025-03-27 06,43.75,225.75,979.6,1010.3,30.8,34.4,640.0,1.26,5.37,47.3,72.5,39.6,54.2,41.5,220.5,497.0
2025-03-27 06,47.25,154.0,1001.4,1013.7,12.3,12.4,500.0,0.18,2.475,23.8,31.5,26.6,35.9,50.25,159.0,495.0
2025-03-27 06,38.0,181.75,1004.8,1019.7,14.9,16.4,630.0,0.14,2.598,28.7,39.4,38.6,55.0,42.0,182.75,453.0
2025-03-27 12,44.0,228.0,981.8,1009.3,27.5,30.3,610.0,1.08,4.97,44.0,66.8,38.3,52.4,42.0,222.5,499.0
2025-03-27 12,50.25,154.25,1004.1,1016.3,12.2,12.5,460.0,0.34,2.713,24.5,32.9,28.2,36.6,50.25,158.75,320.0
2025-03-27 12,39.5,179.25,1006.6,1021.0,14.4,15.0,550.0,0.31,2.731,28.5,40.1,33.7,46.8,42.5,182.5,431.0
2025-03-27 12,36.25,163.25,1010.2,1016.4,6.2,6.1,470.0,0.27,1.296,15.9,20.5,21.3,29.7,33.25,163.0,334.0
2025-03-27 18,45.0,229.5,984.5,1009.4,24.9,27.9,630.0,1.02,4.432,40.3,58.5,40.0,54.5,43.25,235.0,480.0
2025-03-27 18,53.5,154.0,1003.6,1018.0,14.4,15.0,530.0,1.0,2.825,25.3,32.8,28.4,42.0,51.0,160.0,494.0
2025-03-27 18,39.75,178.0,1007.4,1021.0,13.6,14.2,560.0,0.31,2.528,26.9,36.9,31.5,43.8,43.25,178.75,394.0
2025-03-27 18,32.75,165.5,1010.0,1015.9,6.0,5.7,410.0,0.3,1.397,17.3,24.1,22.7,32.7,32.75,162.25,304.0
2025-03-27 18,33.5,193.75,1013.3,1019.4,6.1,6.6,600.0,0.24,1.108,15.2,18.7,28.3,38.7,37.75,192.25,492.0
2025-03-28 00,46.25,231.0,986.5,1007.8,21.3,24.1,610.0,1.22,3.956,36.2,51.1,35.5,48.3,45.25,235.5,366.0
2025-03-28 00,54.75,154.25,1003.0,1018.7,15.7,16.4,550.0,0.99,2.984,26.4,34.1,30.1,40.8,53.0,161.25,498.0
2025-03-28 00,39.75,177.25,1009.8,1021.9,12.0,12.6,570.0,0.27,2.213,24.3,32.3,30.7,40.7,43.25,178.5,403.0
2025-03-28 00,34.0,195.5,1012.5,1020.0,7.5,7.5,470.0,0.38,1.588,19.4,26.5,28.4,38.6,35.25,198.0,268.0
2025-03-28 06,47.5,231.25,988.9,1010.6,21.7,25.2,670.0,1.09,3.756,35.1,47.5,31.8,42.0,43.5,228.5,494.0
2025-03-28 06,44.25,147.75,995.5,1010.6,15.1,16.4,560.0,0.75,2.922,28.6,39.1,30.3,41.0,43.75,150.0,188.0
2025-03-28 06,57.25,154.5,1001.5,1018.7,17.2,18.0,560.0,0.94,3.22,27.6,35.7,27.6,44.5,56.0,162.25,494.0
2025-03-28 06,40.25,176.25,1011.4,1022.5,11.1,11.2,520.0,0.19,2.162,23.2,31.2,28.1,38.2,43.25,178.75,393.0
2025-03-28 06,34.25,196.25,1012.3,1019.8,7.6,7.5,440.0,0.4,1.714,20.2,28.4,26.4,38.2,35.75,198.5,264.0
2025-03-28 12,48.5,230.0,990.8,1011.3,20.5,24.1,680.0,1.12,3.545,33.3,44.2,30.1,41.6,44.75,227.0,476.0
2025-03-28 12,47.0,149.5,993.9,1012.8,18.8,20.3,560.0,0.92,3.619,33.0,46.2,32.5,43.9,46.25,152.25,226.0
2025-03-28 12,38.25,146.25,997.7,1012.2,14.5,15.3,510.0,1.4,3.007,30.6,45.3,32.9,47.9,36.5,148.5,278.0
2025-03-28 12,56.5,217.75,998.7,1013.8,15.1,24.0,990.0,0.8,2.423,23.7,27.1,20.3,27.2,57.75,218.0,140.0
2025-03-28 12,34.75,198.0,1012.7,1020.5,7.8,7.7,410.0,0.38,1.879,21.2,30.8,28.1,37.6,35.75,200.0,213.0
2025-03-28 12,40.0,174.0,1014.8,1024.1,9.3,9.3,490.0,0.16,1.889,20.7,27.4,26.3,35.2,43.25,178.0,491.0
2025-03-28 18,50.0,151.25,989.2,1012.3,23.2,25.0,540.0,1.29,4.637,38.6,56.5,35.9,51.7,51.5,155.75,358.0
2025-03-28 18,49.0,230.0,993.5,1012.6,19.1,21.4,620.0,1.12,3.456,31.9,42.7,27.5,36.1,46.5,227.75,325.0
2025-03-28 18,57.25,215.5,998.2,1015.6,17.4,24.3,870.0,0.88,2.791,26.3,31.0,24.6,34.2,58.75,207.75,486.0
2025-03-28 18,33.5,207.0,1013.0,1020.9,7.8,7.9,500.0,0.17,1.582,19.7,26.7,26.2,36.7,32.75,210.0,292.0
2025-03-28 18,39.5,172.25,1016.6,1023.9,7.3,7.1,420.0,0.2,1.684,18.4,24.7,23.3,31.9,43.25,175.5,497.0
2025-03-29 00,53.25,151.5,982.7,1012.8,30.1,32.0,540.0,2.17,5.925,45.3,69.0,39.0,60.7,53.25,155.25,249.0
2025-03-29 00,49.75,229.75,996.5,1011.7,15.1,16.0,530.0,1.18,3.026,27.6,37.0,25.8,35.4,47.0,228.5,319.0
2025-03-29 00,57.75,213.0,997.5,1015.1,17.5,21.8,740.0,1.33,2.943,26.8,32.5,25.7,32.9,56.75,205.0,494.0
2025-03-29 00,34.25,211.0,1009.4,1018.4,9.0,9.0,400.0,0.29,2.241,24.2,37.2,30.6,40.3,33.25,213.5,256.0
2025-03-29 00,38.5,171.25,1019.1,1024.1,5.0,4.8,360.0,0.28,1.33,15.0,19.9,20.8,24.6,42.75,171.75,474.0
2025-03-29 06,56.5,151.75,977.2,1011.9,34.7,35.5,480.0,3.12,7.387,50.7,82.7,41.7,62.0,56.25,155.0,202.0
2025-03-29 06,57.25,211.0,999.0,1015.2,16.1,18.8,660.0,1.27,2.852,25.7,31.6,28.7,38.3,57.75,209.5,105.0
2025-03-29 06,50.75,228.75,999.6,1013.1,13.4,14.5,560.0,1.05,2.582,24.3,31.1,24.1,32.3,51.25,230.5,134.0
2025-03-29 06,34.25,217.5,1007.1,1018.0,10.9,10.5,310.0,0.56,3.401,30.2,56.4,32.8,44.9,33.75,217.5,56.0
2025-03-29 06,34.5,146.0,1009.5,1017.0,7.6,7.2,350.0,0.33,2.053,21.8,33.8,28.2,38.6,35.25,142.5,330.0
2025-03-29 12,56.0,209.75,1001.1,1015.0,13.8,16.6,690.0,1.05,2.409,22.6,27.1,30.5,44.5,56.0,201.75,497.0
2025-03-29 12,54.0,221.0,1001.1,1012.4,11.2,21.4,1160.0,0.32,1.844,19.3,21.3,22.2,29.0,51.75,226.75,460.0
2025-03-29 12,35.5,220.75,1002.2,1015.4,13.2,13.0,370.0,0.74,3.504,32.2,56.3,32.0,49.7,33.25,220.25,254.0
2025-03-29 12,30.5,181.75,1003.4,1019.1,15.7,16.5,540.0,1.11,3.062,34.6,56.3,35.0,54.2,31.0,181.75,56.0
2025-03-29 12,35.0,149.0,1012.2,1019.6,7.4,7.2,360.0,0.31,1.987,21.3,32.3,26.7,35.1,35.75,146.75,220.0
2025-03-29 18,30.25,181.0,997.2,1018.1,20.9,21.3,470.0,2.07,4.526,43.7,83.9,38.6,61.3,30.5,180.5,55.0
2025-03-29 18,36.5,224.0,999.8,1015.7,15.8,15.4,370.0,1.1,4.172,36.0,65.5,34.4,49.1,36.0,226.25,209.0
2025-03-29 18,54.5,217.5,1001.0,1013.5,12.5,20.7,1050.0,0.38,1.97,20.2,22.6,22.9,34.2,54.75,225.0,483.0
2025-03-29 18,36.0,152.0,1012.4,1019.9,7.6,7.3,400.0,0.3,1.837,20.4,29.2,24.0,38.7,36.5,151.25,87.0
2025-03-30 00,37.5,226.75,995.1,1013.4,18.3,17.8,340.0,1.46,5.224,40.5,80.1,32.4,48.8,37.25,227.0,36.0
2025-03-30 00,31.75,183.0,996.8,1019.8,23.0,23.6,490.0,1.43,4.82,45.5,85.5,41.1,60.7,33.75,184.0,241.0
2025-03-30 00,53.75,214.75,1000.7,1012.6,11.8,15.4,780.0,0.67,1.969,19.7,22.8,20.2,27.3,53.25,222.25,499.0
2025-03-30 00,43.0,218.75,1004.1,1009.8,5.7,10.2,1020.0,0.46,0.998,12.5,13.7,21.5,31.2,39.0,216.25,492.0
2025-03-30 00,38.75,156.75,1014.5,1022.4,7.9,7.6,390.0,0.41,1.956,20.5,29.2,25.6,44.4,40.5,158.5,246.0
2025-03-30 06,31.25,182.25,994.7,1017.7,23.0,23.6,480.0,1.7,4.916,46.0,88.4,43.0,63.8,32.75,181.25,192.0
