when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2024-03-02 06,48.5,227.25,989.1,1004.9,15.7,30.5,1120.0,1.26,2.722,28.9,33.9,26.1,35.8,46.0,221.75,499.0
2024-03-02 06,46.25,235.0,989.7,1005.5,15.8,27.7,1100.0,1.01,2.522,27.7,32.6,22.8,42.4,42.0,233.0,499.0
2024-03-02 06,56.5,184.25,994.1,1009.8,15.8,17.6,650.0,0.44,2.702,24.7,30.2,34.3,49.8,58.5,186.5,260.0
2024-03-02 12,47.75,166.0,981.6,1001.8,20.2,19.8,330.0,1.56,5.993,41.1,75.6,35.2,50.9,46.25,166.0,167.0
2024-03-02 12,48.25,235.0,988.9,1006.2,17.2,26.2,960.0,0.74,2.729,28.5,34.1,21.4,30.7,44.75,231.0,495.0
2024-03-02 12,57.5,184.5,993.2,1009.1,15.9,17.0,590.0,0.4,2.873,25.4,31.8,34.8,50.1,59.5,189.25,354.0
2024-03-02 18,50.25,170.0,981.9,999.7,17.8,18.1,390.0,1.7,4.641,35.4,56.3,32.8,45.8,48.25,169.25,229.0
2024-03-02 18,49.75,233.0,992.0,1009.9,17.8,25.7,940.0,0.6,2.737,28.0,33.5,26.5,34.7,46.5,228.75,480.0
2024-03-03 00,52.25,173.0,982.6,999.5,17.0,17.7,460.0,1.96,3.84,31.6,45.3,33.3,46.5,50.0,173.0,250.0
2024-03-03 00,47.25,199.75,998.4,1015.1,16.6,15.9,340.0,0.94,4.677,35.0,59.4,37.6,49.9,46.5,199.25,92.0
2024-03-03 06,54.0,175.5,982.0,998.8,16.8,18.4,550.0,1.91,3.337,29.0,38.5,33.1,46.4,52.0,176.5,232.0
2024-03-03 06,47.5,234.0,995.9,1011.6,15.7,20.3,820.0,0.91,2.48,25.9,31.4,21.4,27.6,45.5,233.25,230.0
2024-03-03 06,47.75,202.25,997.9,1015.0,17.0,16.4,330.0,0.81,4.971,36.1,62.7,35.4,48.9,47.25,200.75,126.0
2024-03-03 12,55.5,177.25,981.4,999.2,17.7,19.9,600.0,1.67,3.311,29.0,37.5,30.5,42.6,53.75,179.75,252.0
2024-03-03 12,55.5,163.5,983.3,998.4,15.1,24.0,980.0,0.59,2.447,24.1,27.7,29.4,40.8,51.25,165.0,483.0
2024-03-03 12,48.25,234.0,997.6,1014.0,16.4,18.6,670.0,1.05,2.777,27.3,34.7,23.6,30.7,45.75,234.75,284.0
2024-03-03 12,48.0,204.5,999.5,1014.7,15.2,14.8,320.0,0.58,4.628,33.9,58.1,31.6,43.5,46.5,202.75,213.0
2024-03-03 18,57.25,178.5,981.3,999.3,18.0,20.4,620.0,1.24,3.287,28.6,36.5,31.7,44.2,55.5,181.0,248.0
2024-03-03 18,55.25,163.25,983.4,1000.1,16.8,24.0,900.0,0.59,2.665,25.8,30.3,25.0,36.0,52.5,169.25,498.0
2024-03-03 18,48.25,234.75,1001.0,1016.5,15.6,17.0,630.0,0.87,2.702,26.4,33.8,21.4,28.3,47.75,231.0,284.0
2024-03-04 00,54.75,163.25,985.5,1002.0,16.5,21.9,840.0,0.43,2.611,25.2,29.8,29.2,40.4,50.75,166.25,488.0
2024-03-04 06,43.25,154.25,994.8,1010.1,15.3,14.6,240.0,1.25,6.084,38.3,82.9,37.5,51.9,41.5,158.0,364.0
2024-03-04 12,44.25,158.0,988.8,1010.0,21.2,20.5,320.0,1.44,6.407,43.5,85.7,43.5,65.3,42.75,156.5,206.0
2024-03-04 18,44.75,160.75,985.1,1009.2,24.2,23.7,370.0,1.53,6.416,45.5,85.1,47.3,68.4,43.75,160.0,126.0
2024-03-05 00,46.75,163.5,982.6,1008.2,25.7,25.9,430.0,1.34,6.028,45.0,77.2,43.2,62.9,44.75,162.75,230.0
2024-03-05 06,48.0,165.25,981.7,1007.3,25.5,26.2,490.0,1.25,5.352,42.5,67.2,38.1,54.2,45.75,167.25,293.0
2024-03-05 06,51.25,198.25,996.7,1013.6,16.9,16.5,270.0,0.96,6.096,38.3,72.9,32.7,44.4,49.75,197.0,189.0
2024-03-05 12,49.75,167.0,982.8,1007.1,24.3,25.9,560.0,0.95,4.617,38.8,56.5,33.4,46.6,48.25,170.0,275.0
2024-03-05 12,52.75,202.5,992.8,1014.2,21.4,20.6,310.0,1.8,6.66,42.2,78.1,37.8,52.4,51.5,201.75,148.0
2024-03-05 18,50.75,167.75,983.7,1006.9,23.2,25.5,600.0,0.93,4.253,36.8,51.3,32.2,45.7,48.75,166.5,240.0
2024-03-05 18,53.75,207.5,990.9,1015.8,24.9,24.3,420.0,1.9,5.79,41.6,67.0,39.1,55.9,52.75,207.0,116.0
2024-03-05 18,46.5,179.5,993.4,1008.8,15.3,16.1,490.0,1.73,3.284,29.8,42.3,37.6,56.3,45.75,179.25,86.0
2024-03-06 00,51.25,168.5,986.8,1008.1,21.3,24.1,640.0,0.95,3.77,33.7,45.1,32.6,45.5,47.0,167.75,476.0
2024-03-06 00,49.0,180.75,988.5,1007.8,19.3,20.2,490.0,1.8,4.115,34.7,50.9,39.2,52.1,48.0,180.75,111.0
2024-03-06 00,55.25,211.75,988.8,1015.4,26.6,26.9,480.0,1.24,5.601,41.7,63.6,36.1,52.2,53.75,213.25,193.0
2024-03-06 00,36.25,144.25,997.0,1015.6,18.6,18.3,400.0,1.5,4.567,39.4,72.1,35.0,58.7,35.25,141.75,252.0
2024-03-06 06,50.25,181.25,985.0,1007.8,22.8,24.3,540.0,1.84,4.503,37.6,54.7,37.8,51.0,49.5,180.75,91.0
2024-03-06 06,56.5,215.5,985.2,1014.5,29.3,29.0,440.0,1.16,6.6,45.6,73.9,38.7,55.8,59.75,216.5,366.0
2024-03-06 06,51.5,170.0,990.6,1008.7,18.1,20.8,670.0,0.91,3.104,29.0,37.0,35.6,50.2,48.5,168.0,363.0
2024-03-06 06,37.5,147.5,992.7,1013.3,20.6,20.9,470.0,1.29,4.441,40.1,68.1,37.6,60.8,37.75,146.5,92.0
2024-03-06 12,50.75,183.75,982.7,1008.7,26.0,27.4,530.0,1.69,5.172,41.4,62.3,40.3,55.6,49.5,182.25,175.0
2024-03-06 12,57.75,216.0,984.2,1012.2,28.1,28.0,430.0,1.19,6.501,44.5,71.7,40.7,58.3,59.25,217.25,182.0
2024-03-06 12,39.25,151.75,988.2,1014.3,26.2,26.2,440.0,1.76,5.959,47.5,87.9,41.2,62.0,37.0,153.0,273.0
2024-03-06 18,50.5,186.75,981.3,1009.6,28.4,29.7,520.0,1.46,5.704,44.4,69.0,42.0,60.0,49.25,186.25,144.0
2024-03-06 18,41.25,155.0,984.3,1012.2,27.9,28.1,460.0,1.7,6.119,48.3,86.6,40.4,58.0,39.75,157.5,269.0
2024-03-06 18,58.0,216.0,986.0,1009.9,23.9,24.0,420.0,1.21,5.711,40.2,62.9,38.2,52.8,58.75,220.5,275.0
2024-03-07 00,42.5,157.75,979.9,1011.9,32.0,33.0,500.0,1.74,6.602,51.7,91.2,39.8,58.2,41.25,163.25,476.0
2024-03-07 00,50.75,190.5,981.6,1009.7,28.1,29.1,490.0,1.5,5.933,44.9,71.5,43.5,61.3,47.75,188.75,357.0
2024-03-07 00,58.0,216.5,990.3,1007.1,16.8,17.2,410.0,1.33,4.197,31.7,46.2,32.7,44.6,58.75,220.75,261.0
2024-03-07 06,44.25,160.25,974.9,1009.1,34.2,35.9,540.0,1.89,6.655,52.5,89.0,37.8,59.4,44.25,158.25,159.0
2024-03-07 06,49.75,193.75,986.3,1010.7,24.5,25.0,470.0,1.32,5.322,41.3,65.1,41.0,59.4,47.75,189.75,368.0
2024-03-07 12,46.75,162.75,971.0,1007.9,36.8,38.7,540.0,2.18,7.172,54.4,91.9,36.2,56.5,43.5,162.75,361.0
2024-03-07 12,49.25,213.25,990.7,1007.6,17.0,19.7,650.0,0.92,3.028,28.9,37.3,34.5,48.5,46.25,208.5,487.0
2024-03-07 12,48.0,197.75,994.6,1011.8,17.2,17.8,480.0,0.88,3.714,32.2,46.6,42.4,59.1,46.75,194.75,265.0
2024-03-07 18,48.75,164.25,964.1,1005.0,41.0,42.8,510.0,2.8,8.402,59.0,104.3,42.1,61.6,46.75,165.5,241.0
2024-03-07 18,51.0,215.0,981.7,1006.3,24.6,28.3,630.0,1.68,4.498,38.7,54.0,39.0,57.4,47.75,215.0,361.0
2024-03-08 00,50.25,165.75,955.4,1004.9,49.5,50.6,470.0,3.43,10.775,67.6,130.8,44.3,66.1,49.25,166.25,117.0
2024-03-08 00,52.0,216.75,975.8,1006.2,30.4,33.4,600.0,1.9,5.565,44.8,65.9,39.9,60.8,49.0,218.25,350.0
2024-03-08 06,51.75,168.75,950.2,1004.6,54.4,56.2,500.0,3.05,11.247,70.5,133.7,48.5,72.8,49.5,167.5,265.0
2024-03-08 06,54.25,217.5,973.5,1005.2,31.7,36.7,660.0,1.3,5.556,45.0,63.9,38.8,56.8,57.75,220.5,431.0
2024-03-08 06,35.25,145.0,984.0,1010.2,26.2,25.5,360.0,2.72,7.097,51.4,114.8,44.7,56.0,35.0,144.25,74.0
2024-03-08 12,52.75,171.0,956.4,1006.2,49.8,52.2,540.0,2.33,9.659,64.7,113.2,55.8,74.2,50.75,170.0,233.0
2024-03-08 12,36.0,148.0,974.7,1010.7,36.0,35.1,340.0,3.39,10.314,63.4,163.8,50.9,72.1,35.75,147.0,94.0
2024-03-08 12,55.75,219.75,974.9,1004.5,29.6,33.9,630.0,1.61,5.378,43.0,60.7,37.9,54.4,54.0,223.0,285.0
2024-03-08 18,53.5,174.0,964.7,1006.6,41.9,43.9,540.0,2.12,8.13,57.0,94.4,51.1,71.7,51.0,173.75,279.0
2024-03-08 18,37.5,151.25,967.6,1008.4,40.8,39.2,300.0,3.84,13.056,69.2,200.2,51.6,78.9,37.0,150.0,124.0
2024-03-08 18,57.5,219.0,976.3,1003.7,27.4,30.2,600.0,1.43,5.04,40.0,55.8,37.7,50.8,57.5,223.5,269.0
2024-03-09 00,38.75,155.5,971.8,1008.5,36.7,36.3,380.0,2.58,9.556,62.0,142.5,56.2,82.9,37.5,156.25,154.0
2024-03-09 00,54.0,175.5,975.3,1008.0,32.6,33.1,490.0,1.55,6.748,48.4,77.8,45.3,60.8,51.0,175.75,334.0
2024-03-09 00,50.5,200.0,984.8,1004.4,19.6,20.5,520.0,1.39,3.939,33.6,47.6,40.8,56.4,49.5,201.25,143.0
2024-03-09 06,41.0,160.0,973.2,1006.7,33.5,33.7,420.0,1.78,8.031,56.5,114.2,45.6,67.8,40.0,157.25,258.0
2024-03-09 06,50.0,205.75,981.5,1003.7,22.3,23.8,550.0,1.76,4.331,36.8,52.8,44.8,63.7,48.5,202.75,274.0
2024-03-09 06,54.25,177.5,984.5,1008.1,23.6,23.1,440.0,0.9,5.252,39.1,60.4,37.2,49.5,51.25,178.75,344.0
2024-03-09 12,43.25,163.5,973.4,1006.4,33.0,32.9,390.0,2.17,8.447,56.2,115.1,45.6,63.7,42.25,161.75,181.0
2024-03-09 12,48.75,214.5,980.7,1003.3,22.6,26.0,660.0,1.17,3.941,35.9,48.9,43.5,66.6,47.0,208.5,488.0
2024-03-09 12,54.5,178.75,991.0,1006.8,15.8,15.6,390.0,0.52,3.995,30.8,45.8,33.0,41.7,56.75,179.25,252.0
2024-03-09 18,44.25,168.0,977.2,1005.0,27.8,28.1,410.0,1.81,6.862,49.3,91.8,48.0,71.1,42.5,167.75,196.0
2024-03-09 18,47.75,221.5,980.4,1004.3,23.9,27.9,690.0,1.34,4.045,37.4,51.0,36.4,52.4,44.0,222.25,421.0
2024-03-10 00,48.0,223.25,980.6,1003.7,23.1,26.1,660.0,1.21,3.953,36.3,49.6,34.7,48.0,43.75,223.25,473.0
2024-03-10 00,48.0,173.0,980.9,1004.6,23.8,28.9,720.0,0.96,4.011,37.4,50.4,44.7,64.7,43.75,172.75,473.0
2024-03-10 00,38.0,151.25,1002.0,1017.1,15.1,14.9,420.0,0.87,3.54,32.8,53.7,39.4,57.5,36.5,148.5,295.0
2024-03-10 06,50.25,179.5,980.9,1004.5,23.5,29.3,770.0,0.54,3.809,35.6,46.2,39.8,56.6,46.0,178.0,485.0
2024-03-10 06,48.75,226.5,983.1,1003.6,20.5,22.8,640.0,0.96,3.562,33.0,44.2,36.4,45.3,46.25,223.5,358.0
2024-03-10 12,58.0,218.0,982.8,999.1,16.3,19.3,700.0,1.63,2.762,25.1,30.4,29.4,41.5,58.25,221.0,178.0
2024-03-10 12,50.5,187.5,983.5,1004.3,20.8,24.1,690.0,0.39,3.49,32.4,42.2,38.8,54.6,46.25,185.5,495.0
2024-03-10 12,39.75,159.75,996.9,1014.2,17.3,17.1,440.0,0.74,3.896,35.1,56.9,38.2,51.9,38.75,157.5,223.0
2024-03-10 18,50.25,201.25,981.0,1000.1,19.2,23.0,700.0,1.24,3.291,31.0,39.9,35.1,48.5,47.0,197.25,466.0
2024-03-10 18,51.5,159.5,992.4,1008.2,15.9,15.7,360.0,1.3,4.369,32.9,52.1,32.1,46.2,50.5,157.75,165.0
2024-03-10 18,42.25,164.75,992.5,1009.5,17.1,17.3,440.0,1.06,3.929,34.5,54.5,35.1,50.9,40.5,161.25,351.0
2024-03-11 00,50.5,207.5,974.8,998.0,23.2,27.0,670.0,1.48,4.029,36.1,48.7,39.0,52.9,46.75,204.0,490.0
2024-03-11 00,44.0,167.5,987.7,1007.7,20.0,20.4,410.0,1.53,4.967,39.5,66.7,41.1,58.1,41.25,166.0,329.0
2024-03-11 00,51.0,159.5,989.9,1007.7,17.9,17.8,350.0,1.71,5.094,36.6,61.2,34.0,48.4,50.0,158.25,142.0
2024-03-11 06,51.25,213.0,971.8,996.8,24.9,29.4,680.0,1.61,4.328,38.1,51.8,36.5,47.8,47.5,209.75,479.0
2024-03-11 06,45.0,169.5,982.3,1005.7,23.5,23.6,390.0,1.9,6.053,44.3,79.9,46.4,67.4,44.0,168.75,126.0
2024-03-11 06,50.75,160.75,988.9,1005.9,17.0,17.3,380.0,1.81,4.54,34.5,54.7,36.5,48.4,49.5,159.25,175.0
2024-03-11 12,52.25,216.5,970.9,996.7,25.8,29.8,660.0,1.55,4.513,38.8,53.3,41.1,56.8,49.25,213.75,386.0
2024-03-11 12,46.0,172.25,976.6,1005.6,29.0,29.3,410.0,1.99,7.152,50.2,92.8,49.4,74.9,43.75,172.75,253.0
2024-03-11 18,53.25,217.75,972.7,997.4,24.7,29.6,690.0,1.61,4.291,37.4,50.0,40.5,56.2,51.25,216.75,233.0
2024-03-11 18,46.25,176.25,974.8,1005.0,30.2,31.7,510.0,1.53,6.218,48.5,80.3,49.3,73.9,45.25,173.5,241.0
2024-03-12 00,47.0,178.75,974.2,1005.4,31.2,33.2,560.0,1.17,5.935,47.8,75.7,47.3,70.0,45.25,177.25,226.0
2024-03-12 00,54.75,218.25,976.7,997.4,20.7,27.5,780.0,1.46,3.53,32.2,40.3,37.7,50.8,51.0,218.75,418.0
2024-03-12 06,47.75,180.5,973.5,1005.1,31.5,34.4,600.0,0.89,5.729,47.2,72.2,43.4,64.2,45.0,176.5,433.0
2024-03-12 06,56.75,216.75,979.3,999.9,20.6,27.5,810.0,1.29,3.39,30.8,37.8,34.7,46.6,57.75,219.0,175.0
2024-03-12 12,47.5,181.25,975.5,1006.2,30.7,33.4,600.0,0.91,5.571,46.3,70.5,43.1,63.8,44.75,177.0,448.0
2024-03-12 18,46.25,183.5,978.6,1007.0,28.4,31.3,620.0,0.68,5.043,43.8,65.2,41.1,61.8,42.5,180.25,490.0
2024-03-12 18,39.0,145.5,980.5,1010.7,30.3,30.9,480.0,2.35,6.434,51.5,95.4,46.7,73.6,38.75,145.75,35.0
2024-03-13 00,41.25,148.75,970.7,1009.2,38.5,39.6,470.0,2.86,8.416,60.4,119.1,48.9,68.9,39.5,147.25,232.0
2024-03-13 00,46.0,186.75,983.6,1007.7,24.1,27.3,670.0,0.4,4.082,38.0,53.0,38.8,59.0,42.75,182.5,495.0
2024-03-13 06,42.0,152.0,960.3,1006.3,46.1,48.0,510.0,3.03,9.42,66.6,131.4,57.2,83.8,41.0,151.25,128.0
2024-03-13 06,44.5,189.0,987.9,1009.4,21.5,24.1,650.0,0.52,3.71,35.6,49.4,40.5,58.2,41.75,185.25,431.0
2024-03-13 12,45.0,154.75,954.9,1005.9,51.0,54.6,570.0,1.89,9.58,68.5,126.4,53.9,81.4,43.0,155.0,223.0
2024-03-13 12,43.75,192.0,991.9,1010.3,18.3,21.0,670.0,0.47,3.128,31.5,42.2,36.7,52.3,41.5,187.0,479.0
2024-03-13 18,47.25,157.25,950.7,1003.8,53.2,58.2,610.0,1.49,9.543,68.7,121.3,49.2,73.1,43.75,156.0,401.0
2024-03-13 18,43.0,194.25,995.5,1011.9,16.4,18.3,640.0,0.35,2.859,29.3,39.1,35.6,49.2,40.25,189.75,483.0
2024-03-14 00,48.5,158.5,952.0,1002.5,50.5,56.2,630.0,1.86,8.914,65.6,111.1,46.1,68.1,46.0,160.25,308.0
2024-03-14 00,53.5,214.25,996.7,1014.2,17.5,19.2,590.0,0.9,3.249,28.9,37.7,31.9,42.4,50.5,215.0,338.0
2024-03-14 06,49.5,160.0,954.6,1000.9,46.2,52.4,650.0,2.03,8.064,61.2,99.0,46.3,64.3,46.75,162.0,340.0
2024-03-14 06,57.0,217.0,991.5,1017.5,26.0,26.8,510.0,1.67,5.249,39.9,58.4,32.2,46.2,58.5,220.5,266.0
2024-03-14 12,50.25,161.5,959.9,1001.0,41.1,47.1,650.0,2.4,7.252,56.3,88.0,40.2,57.0,46.0,162.5,478.0
2024-03-14 18,51.25,162.5,964.0,1001.2,37.2,42.6,640.0,2.62,6.655,52.3,79.6,38.7,56.8,47.0,160.5,494.0
2024-03-15 00,52.0,162.5,969.5,1002.5,33.1,38.0,640.0,2.69,5.931,47.7,70.2,36.8,51.7,47.75,164.0,485.0
2024-03-15 00,41.75,211.75,997.9,1014.4,16.5,19.5,700.0,1.0,2.791,29.7,39.1,33.3,46.9,39.0,215.25,426.0
2024-03-15 06,52.5,162.0,972.8,1003.4,30.5,34.5,620.0,2.78,5.56,44.9,65.4,33.3,45.3,50.75,162.75,201.0
2024-03-15 06,43.5,211.5,997.6,1014.8,17.2,20.1,690.0,0.61,2.916,30.0,39.5,32.2,46.1,40.5,216.0,499.0
2024-03-15 12,52.75,161.0,977.5,1005.3,27.8,31.6,630.0,2.72,5.008,41.5,58.7,29.6,42.8,51.75,161.25,112.0
2024-03-15 12,43.25,212.25,991.8,1013.4,21.6,23.0,560.0,0.97,4.104,37.6,55.9,36.1,50.4,43.0,216.75,366.0
2024-03-15 18,53.25,160.25,982.5,1006.7,24.2,28.5,690.0,2.23,4.131,36.3,48.1,29.0,46.0,54.0,160.75,90.0
2024-03-15 18,45.0,211.0,984.7,1012.3,27.7,27.7,430.0,1.42,6.45,47.7,85.1,36.3,55.7,45.0,213.5,197.0
2024-03-15 18,44.75,169.5,991.2,1007.0,15.7,15.3,230.0,1.15,6.633,39.6,87.9,39.7,48.6,44.0,168.75,103.0
2024-03-15 18,47.25,189.75,997.1,1012.6,15.4,14.6,340.0,1.01,4.307,33.0,54.7,30.4,41.7,47.75,191.25,126.0
2024-03-15 18,40.25,148.25,997.2,1013.3,16.1,15.8,370.0,0.51,4.273,35.5,61.7,42.9,65.0,38.75,144.5,362.0
2024-03-16 00,46.75,211.0,984.2,1010.1,26.0,26.2,430.0,1.3,6.095,45.3,78.1,37.0,51.4,45.0,210.25,203.0
2024-03-16 00,46.25,172.0,988.6,1008.2,19.5,19.0,250.0,1.2,7.603,44.2,98.2,43.8,59.5,45.5,171.75,86.0
2024-03-16 00,54.5,157.0,989.2,1010.2,21.0,27.7,850.0,0.81,3.262,30.6,37.4,27.7,46.7,58.75,154.5,497.0
2024-03-16 00,40.25,153.75,993.1,1012.3,19.2,18.8,370.0,0.97,5.068,39.9,73.2,43.5,60.3,39.0,149.75,370.0
2024-03-16 06,48.75,211.25,984.6,1008.9,24.3,25.1,460.0,1.43,5.461,42.2,67.8,35.2,47.2,49.0,213.5,167.0
2024-03-16 06,41.0,157.75,985.6,1009.3,23.6,23.3,370.0,1.46,6.292,46.0,89.5,49.4,68.2,38.75,155.75,303.0
2024-03-16 06,47.5,173.25,987.2,1008.4,21.2,20.4,270.0,1.15,7.54,44.9,95.4,41.8,58.9,46.5,172.5,125.0
2024-03-16 06,51.5,153.75,992.4,1008.4,16.0,19.7,760.0,0.49,2.589,25.4,30.9,31.6,42.4,52.0,146.75,485.0
2024-03-16 12,41.25,160.25,980.8,1010.1,29.4,29.0,410.0,1.74,7.066,51.4,100.0,50.3,75.5,40.5,159.0,134.0
2024-03-16 12,50.75,211.25,984.7,1007.5,22.9,24.1,500.0,1.42,4.819,38.7,58.1,31.9,42.7,50.75,214.25,211.0
2024-03-16 12,48.0,174.0,990.3,1008.0,17.7,17.2,280.0,0.82,6.149,39.6,77.2,36.8,51.5,46.25,174.75,203.0
2024-03-16 18,41.0,164.5,975.9,1008.7,32.7,33.5,480.0,1.08,6.988,53.7,99.4,51.6,77.8,40.25,161.75,247.0
2024-03-16 18,52.5,211.5,985.0,1007.5,22.5,24.1,530.0,1.38,4.547,37.1,53.5,30.0,39.7,52.25,215.5,273.0
2024-03-16 18,55.25,147.5,999.6,1015.9,16.2,17.4,590.0,0.14,2.954,26.4,33.6,26.4,36.4,59.25,149.75,465.0
2024-03-17 00,42.0,167.5,974.0,1007.8,33.9,35.8,540.0,1.22,6.638,53.3,92.6,47.8,76.0,40.75,164.5,286.0
2024-03-17 00,54.5,212.25,987.9,1007.1,19.1,21.3,560.0,1.15,3.798,32.2,43.5,27.4,36.4,53.5,215.0,211.0
2024-03-17 00,55.5,144.5,1001.4,1016.4,15.0,15.4,480.0,0.35,3.212,27.1,36.4,26.1,36.6,57.5,141.0,309.0
2024-03-17 06,42.5,169.75,973.1,1006.4,33.2,36.2,600.0,1.12,6.041,51.2,83.4,46.0,72.5,39.75,169.5,307.0
2024-03-17 12,43.5,172.5,975.9,1006.4,30.6,35.9,700.0,0.63,5.132,46.9,69.6,42.9,63.6,39.25,172.25,473.0
2024-03-17 18,44.0,176.25,976.2,1005.9,29.6,36.5,760.0,0.5,4.799,45.2,64.5,39.9,59.0,40.5,177.75,408.0
2024-03-17 18,43.0,145.5,989.7,1010.8,21.1,22.8,600.0,0.81,3.802,36.1,52.0,35.6,53.2,41.5,140.0,482.0
2024-03-18 00,44.75,177.75,978.7,1006.0,27.3,34.5,780.0,0.64,4.428,42.4,58.7,37.6,54.0,41.5,181.25,460.0
2024-03-18 00,43.5,148.0,987.2,1010.2,23.1,24.8,590.0,1.19,4.202,38.6,57.0,38.5,54.1,40.25,146.25,389.0
2024-03-18 06,45.75,180.75,980.0,1005.5,25.5,33.2,810.0,0.55,4.1,39.8,53.4,34.5,47.1,49.75,179.5,454.0
2024-03-18 06,44.25,149.25,982.0,1007.7,25.6,27.2,550.0,1.77,4.946,42.6,66.2,36.5,49.8,45.75,150.75,204.0
2024-03-18 12,43.5,150.75,981.6,1008.1,26.5,30.1,640.0,1.32,4.697,42.9,63.7,40.0,57.8,43.5,148.25,202.0
2024-03-18 12,46.75,183.0,982.6,1005.6,23.1,31.4,850.0,0.69,3.698,36.6,47.4,29.9,42.2,51.0,181.25,490.0
2024-03-18 18,44.0,153.75,979.0,1006.0,27.0,33.5,760.0,0.44,4.41,42.3,59.3,41.6,60.1,42.5,148.0,495.0
2024-03-18 18,48.0,184.75,984.5,1005.4,20.9,29.6,880.0,0.66,3.363,33.6,42.2,33.1,43.3,52.25,182.75,494.0
2024-03-19 00,44.75,155.75,978.0,1005.7,27.7,35.4,810.0,0.22,4.366,42.3,57.9,39.3,54.9,48.0,160.25,500.0
2024-03-19 00,50.75,186.25,987.3,1007.4,20.1,30.3,940.0,0.34,3.222,31.9,38.8,34.9,46.6,51.0,193.25,492.0
2024-03-19 06,45.5,157.25,975.7,1003.4,27.7,34.9,790.0,0.29,4.419,42.1,57.8,42.7,58.7,48.5,161.25,451.0
2024-03-19 06,52.75,186.0,987.8,1008.0,20.2,26.4,800.0,0.76,3.298,31.1,38.7,31.8,46.8,53.25,193.25,488.0
2024-03-19 12,46.75,158.0,976.1,1003.1,27.0,32.3,720.0,0.68,4.485,41.3,57.5,44.1,58.4,48.5,161.25,312.0
2024-03-19 12,53.75,185.75,988.2,1008.0,19.8,24.6,770.0,0.82,3.192,29.8,36.9,31.2,42.3,57.0,191.0,490.0
2024-03-19 18,45.25,156.0,976.3,1002.7,26.4,29.4,630.0,0.85,4.661,41.8,61.3,41.0,58.0,48.0,155.5,308.0
2024-03-19 18,55.5,185.75,987.2,1007.8,20.6,25.3,760.0,0.41,3.325,30.3,37.7,35.3,47.2,56.75,193.5,500.0
2024-03-20 00,44.25,159.75,980.0,1002.1,22.0,26.1,730.0,0.17,3.578,35.5,47.9,36.9,54.8,40.0,158.0,494.0
2024-03-20 06,44.5,163.0,980.7,1000.9,20.2,23.3,710.0,0.25,3.285,32.9,43.7,36.7,55.4,41.0,159.5,483.0
2024-03-20 12,44.75,165.0,984.0,1002.0,18.0,20.0,660.0,0.34,3.031,30.3,40.2,37.1,55.9,41.0,162.0,483.0
2024-03-20 12,36.25,145.75,985.2,1008.3,23.2,24.5,550.0,0.58,4.449,42.5,70.2,45.0,65.5,36.5,142.75,270.0
2024-03-20 18,37.25,147.25,974.3,1005.8,31.5,32.0,470.0,1.85,6.803,53.9,104.9,44.8,64.7,35.75,144.5,297.0
2024-03-20 18,45.25,167.0,986.3,1001.4,15.1,15.9,590.0,0.31,2.702,26.9,35.5,36.8,54.3,41.0,167.75,476.0
2024-03-21 00,36.5,148.5,972.5,1005.8,33.3,33.4,430.0,2.3,7.756,57.4,121.7,46.7,73.0,34.75,149.5,215.0
2024-03-21 06,36.75,153.0,971.0,1002.6,31.6,33.2,530.0,1.56,6.258,53.2,97.6,49.9,75.7,35.0,152.25,206.0
2024-03-21 12,38.25,156.75,972.7,1002.4,29.6,32.1,580.0,1.46,5.536,49.5,83.5,46.5,72.2,34.75,155.25,412.0
2024-03-21 12,54.75,191.25,992.1,1007.2,15.1,16.2,530.0,1.21,3.05,26.7,34.9,33.6,46.0,54.75,194.5,209.0
2024-03-21 18,38.5,159.25,973.4,1001.7,28.3,30.5,570.0,1.4,5.342,47.9,80.1,47.3,69.1,35.25,160.0,367.0
2024-03-22 00,39.0,162.75,977.1,1002.4,25.3,28.0,620.0,1.1,4.514,43.1,66.9,44.1,64.7,36.25,161.5,325.0
2024-03-22 00,56.0,194.5,994.0,1010.1,16.1,16.7,560.0,0.44,2.989,26.2,33.7,30.5,41.9,52.75,199.75,496.0
2024-03-22 00,40.5,225.25,1003.3,1019.8,16.5,17.0,520.0,1.03,3.269,31.9,47.0,31.9,43.6,40.25,223.75,130.0
2024-03-22 06,42.25,168.75,975.8,999.3,23.5,29.6,780.0,0.49,3.8,38.6,52.7,41.0,60.2,38.0,169.5,477.0
2024-03-22 06,40.75,225.75,1000.5,1020.5,20.1,20.5,490.0,1.54,4.177,37.6,59.7,33.3,44.6,41.0,224.5,109.0
2024-03-22 12,46.5,176.25,975.2,998.0,22.8,26.3,660.0,1.64,3.979,37.0,51.2,33.2,47.7,48.0,177.25,183.0
2024-03-22 12,40.75,227.5,999.6,1019.1,19.5,20.3,530.0,1.24,3.822,36.0,54.6,35.6,50.5,39.25,226.5,187.0
2024-03-22 18,46.5,175.0,973.4,998.8,25.4,29.6,680.0,1.58,4.351,39.9,56.0,35.1,50.4,48.5,174.75,223.0
2024-03-22 18,41.0,229.75,999.4,1018.3,19.0,20.1,550.0,1.3,3.659,35.1,52.0,30.9,43.9,39.25,226.75,321.0
