when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2023-03-07 18,34.25,188.5,992.1,1012.6,20.5,21.8,570.0,0.6,3.823,39.3,63.4,46.6,67.3,32.75,184.0,449.0
2023-03-07 18,34.75,195.75,993.5,1005.8,12.4,20.3,960.0,1.29,2.117,27.7,34.7,32.8,45.0,36.5,190.75,492.0
2023-03-07 18,41.0,200.5,997.6,1011.8,14.2,16.1,650.0,0.48,2.471,26.8,35.1,36.1,51.0,40.0,206.25,499.0
2023-03-07 18,50.75,152.5,1005.0,1018.2,13.2,12.8,380.0,0.81,3.371,27.7,40.6,22.9,28.4,49.25,151.25,189.0
2023-03-07 18,38.75,157.25,1008.3,1021.8,13.5,13.2,340.0,0.34,3.89,32.8,58.0,31.7,44.3,37.75,161.25,367.0
2023-03-07 18,49.5,231.25,1012.6,1024.4,11.8,14.6,710.0,1.54,2.056,21.1,25.2,23.9,33.3,49.5,230.0,90.0
2023-03-08 00,34.25,192.5,993.7,1008.2,14.5,19.8,840.0,0.51,2.361,29.8,39.2,37.4,55.3,30.75,189.5,480.0
2023-03-08 00,41.0,198.75,996.0,1011.0,15.0,18.4,740.0,0.55,2.482,27.5,35.3,36.2,50.3,42.25,204.25,478.0
2023-03-08 00,51.5,154.5,1006.4,1019.6,13.2,13.0,400.0,0.73,3.262,27.2,38.9,23.3,30.5,49.75,153.75,202.0
2023-03-08 00,40.25,159.5,1008.1,1023.5,15.3,14.8,300.0,0.69,4.921,36.6,71.1,31.5,43.7,39.5,161.75,209.0
2023-03-08 00,50.0,231.75,1012.1,1023.8,11.7,18.6,1010.0,1.06,1.838,19.9,22.4,21.1,27.4,49.5,230.75,91.0
2023-03-08 00,44.75,234.0,1013.0,1020.6,7.6,10.4,810.0,0.57,1.279,15.0,17.0,20.1,31.5,48.75,231.0,500.0
2023-03-08 00,56.0,188.5,1016.7,1022.1,5.4,5.3,290.0,0.29,1.825,15.5,20.5,21.3,29.3,53.75,186.75,274.0
2023-03-08 06,31.0,192.5,993.0,1008.6,15.6,18.0,660.0,0.64,2.72,33.2,49.3,39.3,60.3,27.5,190.5,435.0
2023-03-08 06,47.25,144.5,1005.8,1018.4,12.6,12.2,290.0,0.79,4.196,30.9,53.3,29.2,43.0,47.75,143.25,109.0
2023-03-08 06,40.75,160.5,1007.2,1022.5,15.3,14.8,310.0,0.61,4.766,36.1,68.1,32.0,45.1,39.75,164.0,317.0
2023-03-08 06,52.5,227.0,1007.7,1025.6,17.9,19.3,580.0,0.73,3.32,29.6,39.1,27.5,41.1,56.0,222.75,477.0
2023-03-08 06,53.5,156.25,1008.8,1019.9,11.1,11.3,500.0,0.44,2.266,20.9,26.3,23.0,31.8,57.0,155.0,397.0
2023-03-08 06,45.0,234.0,1013.0,1020.1,7.1,13.9,1080.0,0.75,1.286,15.4,17.0,18.1,24.2,45.25,231.0,237.0
2023-03-08 12,29.5,195.0,992.7,1007.2,14.6,16.6,650.0,0.65,2.557,32.2,48.5,37.5,54.0,27.25,191.75,405.0
2023-03-08 12,50.25,227.25,1003.1,1024.0,20.8,22.5,610.0,1.15,3.686,33.1,44.7,31.3,42.8,52.25,225.5,254.0
2023-03-08 12,48.25,147.75,1007.2,1020.2,13.1,12.8,260.0,0.64,4.907,33.1,61.4,29.5,41.6,48.0,146.0,133.0
2023-03-08 12,40.5,161.75,1008.7,1023.8,15.0,14.6,340.0,0.41,4.309,34.7,61.9,33.8,46.4,39.5,165.5,338.0
2023-03-08 12,56.25,157.25,1012.0,1022.1,10.2,10.7,540.0,0.58,1.985,18.5,22.3,22.1,30.9,58.0,155.75,215.0
2023-03-08 18,29.25,198.25,992.1,1006.0,13.9,16.2,660.0,0.81,2.461,31.6,47.0,36.3,52.1,25.25,197.0,462.0
2023-03-08 18,49.5,226.25,1001.7,1023.0,21.3,22.8,580.0,1.14,3.937,34.7,48.3,36.3,50.7,49.5,223.75,181.0
2023-03-08 18,48.75,150.5,1007.6,1020.9,13.3,13.2,300.0,0.5,4.403,32.0,54.7,29.4,43.3,48.25,148.75,140.0
2023-03-08 18,40.25,163.25,1010.1,1023.1,13.0,12.8,370.0,0.23,3.465,30.6,50.0,31.3,43.5,40.25,166.25,255.0
2023-03-08 18,57.75,164.0,1012.9,1026.0,13.1,13.1,540.0,0.77,2.432,21.7,26.8,21.0,28.8,53.75,165.75,458.0
2023-03-09 00,30.25,201.25,989.8,1004.3,14.5,16.9,660.0,0.88,2.559,32.0,47.4,38.2,54.1,27.75,201.0,279.0
2023-03-09 00,47.0,226.0,999.8,1019.0,19.2,19.6,490.0,0.79,4.005,34.5,51.1,34.0,48.3,48.25,223.25,249.0
2023-03-09 00,49.0,153.0,1012.5,1023.3,10.8,10.6,330.0,0.31,3.226,26.2,39.9,25.8,35.7,47.75,150.75,217.0
2023-03-09 00,40.5,164.25,1013.2,1024.2,11.0,11.0,390.0,0.21,2.808,26.5,40.4,32.7,43.6,39.0,168.0,361.0
2023-03-09 00,31.0,165.5,1016.3,1021.4,5.2,5.1,280.0,0.23,1.839,19.8,33.3,26.6,35.5,31.25,166.0,55.0
2023-03-09 06,31.25,203.5,989.5,1004.5,15.1,17.8,680.0,0.9,2.621,32.4,47.2,37.1,53.5,28.75,205.0,313.0
2023-03-09 06,45.25,227.25,999.3,1018.2,18.9,19.4,520.0,0.67,3.738,33.7,49.1,32.8,44.4,46.5,222.5,393.0
2023-03-09 06,32.0,166.75,1014.1,1020.6,6.4,6.3,320.0,0.26,1.96,21.2,34.5,27.0,36.2,32.75,166.0,109.0
2023-03-09 06,40.5,165.25,1014.4,1023.5,9.1,9.1,420.0,0.28,2.162,22.1,31.1,28.4,39.1,41.75,167.25,218.0
2023-03-09 06,49.25,156.25,1016.5,1024.6,8.1,7.7,420.0,0.3,1.842,17.7,22.7,22.1,31.4,47.25,152.5,356.0
2023-03-09 12,32.75,206.0,988.7,1004.0,15.4,19.1,740.0,0.71,2.583,31.9,44.6,35.3,52.9,29.75,205.5,337.0
2023-03-09 12,36.75,195.0,996.6,1007.8,11.2,16.5,880.0,0.79,1.87,23.8,29.2,30.5,41.3,37.5,190.75,386.0
2023-03-09 12,44.75,229.0,999.0,1016.7,17.7,19.4,610.0,0.52,3.186,31.0,42.2,31.6,44.6,44.5,235.25,495.0
2023-03-09 12,32.5,167.75,1013.8,1021.8,8.0,7.7,340.0,0.5,2.262,23.8,39.3,26.9,37.6,33.0,167.0,90.0
2023-03-09 12,40.0,166.0,1017.5,1024.2,6.6,6.6,430.0,0.24,1.539,17.1,22.3,27.6,34.8,39.5,168.75,242.0
2023-03-09 12,47.5,163.5,1020.1,1027.2,7.0,7.1,540.0,0.45,1.324,14.2,16.8,24.1,31.1,47.25,166.0,190.0
2023-03-09 18,34.25,206.75,989.2,1005.8,16.6,20.4,740.0,0.42,2.751,32.8,45.6,33.9,47.2,30.0,208.0,487.0
2023-03-09 18,36.25,195.25,997.7,1008.0,10.3,15.4,900.0,0.73,1.711,22.3,27.0,29.9,43.0,35.25,192.25,293.0
2023-03-09 18,44.75,230.0,998.1,1015.4,17.3,19.4,640.0,0.61,3.033,30.1,40.2,34.3,47.5,42.0,234.75,491.0
2023-03-09 18,38.5,231.5,1001.2,1012.9,11.7,13.7,660.0,1.07,2.08,24.1,31.2,34.3,47.5,42.0,234.75,477.0
2023-03-09 18,32.75,168.75,1011.7,1020.7,9.0,8.6,310.0,0.49,2.787,26.8,48.1,28.5,40.7,32.75,167.0,164.0
2023-03-09 18,57.5,236.0,1019.4,1025.7,6.3,6.8,150.0,1.06,4.509,25.1,49.9,10.1,23.1,59.25,243.75,492.0
2023-03-09 18,49.25,164.0,1021.5,1028.5,7.1,6.8,440.0,0.26,1.541,15.4,19.0,22.9,29.5,49.5,166.25,165.0
2023-03-10 00,35.0,208.0,988.9,1006.2,17.3,20.5,710.0,0.33,2.893,33.4,47.1,33.8,48.0,39.0,210.5,497.0
2023-03-10 00,41.75,234.25,994.7,1011.6,16.9,20.1,710.0,1.02,2.829,30.1,39.7,37.8,54.6,42.0,234.75,50.0
2023-03-10 00,36.0,195.5,999.1,1007.9,8.8,13.7,930.0,0.64,1.468,19.8,23.3,29.1,39.6,32.75,192.25,469.0
2023-03-10 00,56.5,220.25,1011.4,1021.8,10.3,10.9,570.0,0.51,1.905,17.9,21.3,19.5,26.0,56.5,216.25,245.0
2023-03-10 00,31.0,171.0,1013.2,1020.3,7.1,6.9,330.0,0.31,2.084,22.7,37.8,25.7,42.4,33.0,170.25,233.0
2023-03-10 00,51.0,164.25,1024.0,1030.9,6.9,6.5,340.0,0.37,1.918,17.4,23.0,23.4,33.5,54.25,162.25,386.0
2023-03-10 06,45.75,233.75,990.2,1010.7,20.6,23.8,660.0,0.79,3.611,34.5,47.0,29.9,45.3,46.75,230.0,309.0
2023-03-10 06,35.25,208.5,990.9,1008.2,17.4,20.4,700.0,0.37,2.921,33.4,47.2,38.0,51.8,38.25,210.25,368.0
2023-03-10 06,54.75,221.25,1007.4,1018.2,10.8,12.5,670.0,0.51,1.86,18.2,21.3,21.4,27.7,54.5,217.0,275.0
2023-03-10 06,30.0,173.0,1011.3,1018.1,6.8,6.6,360.0,0.24,1.832,21.5,34.2,27.5,42.8,31.75,170.0,346.0
2023-03-10 06,51.75,164.5,1025.6,1031.3,5.6,5.2,300.0,0.55,1.742,15.6,20.7,25.4,37.2,54.25,162.5,308.0
2023-03-10 12,46.75,234.5,990.3,1009.0,18.7,23.3,770.0,1.11,3.02,30.4,38.7,31.5,49.7,42.75,232.75,466.0
2023-03-10 12,35.25,206.0,990.8,1008.1,17.4,20.3,680.0,0.84,2.978,33.7,48.2,33.0,44.0,39.0,208.25,462.0
2023-03-10 12,43.75,146.0,1015.3,1026.5,11.1,11.1,450.0,0.31,2.461,24.0,33.2,26.1,34.7,45.75,148.5,297.0
2023-03-10 18,35.5,207.25,991.6,1009.6,17.9,19.7,610.0,0.85,3.23,34.8,51.9,33.7,48.4,33.75,206.75,200.0
2023-03-10 18,39.5,148.25,1017.0,1025.1,8.1,7.9,410.0,0.37,1.915,20.3,28.1,24.4,34.1,39.5,143.5,408.0
2023-03-11 00,36.0,208.0,992.6,1009.4,16.9,18.4,600.0,0.75,3.065,33.1,48.7,32.1,44.4,33.75,208.75,259.0
2023-03-11 00,53.5,227.25,999.0,1014.6,15.6,19.8,770.0,0.33,2.573,24.9,29.9,30.4,42.8,57.0,222.5,492.0
2023-03-11 00,40.25,149.5,1018.4,1026.8,8.4,8.1,380.0,0.32,2.142,21.5,30.9,23.7,32.7,39.25,145.5,360.0
2023-03-11 06,36.5,208.75,996.6,1010.9,14.3,15.7,610.0,0.49,2.577,28.9,40.4,31.3,41.3,39.0,210.5,318.0
2023-03-11 06,50.5,227.5,999.5,1015.0,15.5,20.3,840.0,0.44,2.421,24.6,29.3,18.4,28.8,52.0,221.25,466.0
2023-03-11 06,39.25,188.25,1005.8,1013.6,7.8,12.1,990.0,0.05,1.224,16.0,18.1,18.2,24.2,40.25,182.75,483.0
2023-03-11 06,40.25,149.75,1018.8,1025.8,7.0,6.8,320.0,0.24,2.137,20.6,30.9,22.7,31.7,41.75,147.0,285.0
2023-03-11 12,51.25,227.75,998.8,1017.5,18.7,21.3,700.0,0.57,3.044,28.8,36.4,26.5,35.5,55.25,224.5,494.0
2023-03-11 12,37.0,209.25,999.0,1010.9,12.0,13.3,620.0,0.36,2.138,24.9,33.1,28.0,38.6,33.75,211.0,395.0
2023-03-11 12,40.0,184.75,1005.7,1015.7,10.0,12.9,810.0,0.32,1.588,19.4,23.1,21.7,27.6,41.5,179.25,492.0
2023-03-11 12,36.25,152.5,1019.8,1025.1,5.3,5.0,380.0,0.28,1.317,15.5,20.8,20.1,27.4,38.5,147.75,489.0
2023-03-11 12,50.25,147.0,1024.6,1029.9,5.3,5.0,270.0,0.35,1.85,16.2,22.5,21.8,29.3,54.5,147.0,473.0
2023-03-11 18,52.25,226.75,998.3,1019.3,21.0,22.7,610.0,0.68,3.717,32.8,43.9,28.3,41.2,52.75,229.0,162.0
2023-03-11 18,37.25,209.5,1001.2,1012.1,11.0,11.6,570.0,0.37,2.042,23.5,31.5,27.2,36.1,39.5,211.25,293.0
2023-03-11 18,39.75,184.5,1005.5,1015.2,9.8,12.8,830.0,0.38,1.547,19.1,22.6,21.9,28.4,41.25,179.0,494.0
2023-03-11 18,38.5,195.75,1006.1,1011.6,5.4,6.2,600.0,0.52,1.028,13.1,15.4,22.8,31.7,40.0,196.75,188.0
2023-03-12 00,52.5,224.5,998.7,1018.2,19.4,21.1,620.0,0.71,3.398,30.5,40.0,28.4,38.9,52.75,217.75,456.0
2023-03-12 00,37.25,209.75,1001.7,1012.0,10.3,10.7,520.0,0.45,2.054,23.2,31.7,27.3,38.4,34.75,207.5,344.0
2023-03-12 00,40.0,223.25,1003.9,1010.5,6.7,8.0,710.0,0.45,1.131,14.2,16.4,22.3,28.9,36.0,220.75,496.0
2023-03-12 00,39.75,184.25,1005.4,1015.5,10.2,13.1,810.0,0.43,1.622,19.9,23.7,20.3,26.0,40.5,178.5,496.0
2023-03-12 00,39.0,194.0,1006.5,1012.4,5.9,6.4,550.0,0.49,1.156,14.2,17.1,24.4,32.6,39.5,197.0,264.0
2023-03-12 00,34.25,154.5,1018.3,1023.4,5.1,4.9,350.0,0.31,1.403,16.4,23.3,20.5,30.3,38.0,155.75,432.0
2023-03-12 06,51.75,222.5,1000.2,1017.8,17.6,19.6,660.0,0.83,2.975,27.9,35.4,30.0,39.9,53.0,221.75,148.0
2023-03-12 06,41.75,228.75,1004.4,1012.0,7.6,8.8,630.0,0.64,1.397,16.4,19.6,20.4,26.5,42.25,231.75,254.0
2023-03-12 06,37.5,211.0,1004.7,1013.4,8.7,8.8,470.0,0.38,1.876,21.0,28.8,26.1,34.6,38.75,211.25,141.0
2023-03-12 06,39.5,184.5,1005.8,1015.1,9.3,13.0,880.0,0.47,1.481,18.6,21.7,18.6,25.6,37.75,179.25,496.0
2023-03-12 06,39.5,192.75,1006.3,1013.6,7.3,7.8,550.0,0.62,1.417,16.8,20.8,24.3,33.8,39.75,197.25,386.0
2023-03-12 12,50.25,222.25,1001.1,1015.3,14.2,16.8,710.0,0.84,2.369,23.6,28.8,29.6,40.7,51.0,220.5,149.0
2023-03-12 12,43.25,231.0,1003.0,1011.8,8.8,11.3,700.0,0.96,1.62,18.5,22.1,22.0,30.8,43.0,235.0,326.0
2023-03-12 12,39.75,191.5,1006.3,1014.7,8.4,8.9,540.0,0.75,1.652,18.9,24.1,27.1,35.1,40.75,193.25,186.0
2023-03-12 18,49.0,223.25,1001.5,1013.3,11.8,15.8,800.0,0.8,1.977,20.9,24.5,27.1,35.6,49.5,220.0,242.0
2023-03-12 18,45.25,232.75,1002.5,1013.3,10.8,16.0,870.0,1.2,1.844,20.8,24.2,24.4,31.7,45.0,235.5,218.0
2023-03-12 18,39.75,190.5,1005.1,1014.9,9.8,10.5,550.0,0.89,1.902,21.3,27.8,27.8,36.6,41.75,193.5,337.0
2023-03-12 18,29.25,204.5,1006.7,1014.5,7.8,7.7,380.0,0.77,2.016,23.6,38.5,30.0,42.6,29.0,204.75,37.0
2023-03-13 00,47.25,234.25,1000.8,1013.0,12.2,18.7,960.0,1.16,1.951,21.5,24.8,26.0,33.4,46.5,235.5,126.0
2023-03-13 00,48.75,224.75,1001.1,1011.4,10.3,14.0,810.0,0.64,1.728,18.6,21.5,25.0,34.5,50.25,220.5,349.0
2023-03-13 00,40.25,190.0,1004.8,1015.8,11.0,11.5,520.0,0.91,2.214,23.7,32.0,27.1,35.4,42.0,193.25,335.0
2023-03-13 00,29.5,205.75,1006.0,1013.9,7.9,8.0,460.0,0.59,1.748,22.2,33.1,29.8,43.9,29.0,206.25,74.0
2023-03-13 00,37.0,218.0,1008.5,1013.6,5.1,5.0,370.0,0.24,1.353,15.6,21.0,22.8,31.2,37.5,216.0,186.0
2023-03-13 06,51.75,230.5,998.2,1012.9,14.8,17.5,720.0,0.49,2.435,23.9,28.9,21.6,29.3,52.0,223.25,498.0
2023-03-13 06,40.75,189.0,1004.5,1016.5,11.9,12.7,550.0,0.88,2.302,24.5,32.9,25.4,31.7,42.5,193.0,385.0
2023-03-13 06,30.5,210.25,1006.4,1015.8,9.5,9.8,500.0,0.9,1.951,24.3,35.9,31.5,44.9,30.25,210.25,28.0
2023-03-13 12,52.25,230.75,996.5,1011.0,14.4,17.2,700.0,0.74,2.453,23.8,29.0,20.2,38.6,50.5,224.25,491.0
2023-03-13 12,58.0,213.0,1000.0,1018.1,18.1,19.8,610.0,0.42,3.251,28.1,35.8,34.5,51.9,56.75,205.0,499.0
2023-03-13 12,41.5,187.75,1005.1,1018.1,12.9,13.8,560.0,0.85,2.456,25.7,34.6,25.4,33.3,44.0,190.25,345.0
2023-03-13 12,31.0,213.25,1005.8,1016.0,10.1,10.7,570.0,0.81,1.875,24.1,34.0,30.6,49.7,30.0,218.0,468.0
2023-03-13 18,57.25,214.5,997.7,1015.8,18.1,20.5,650.0,0.44,3.16,27.9,35.1,34.4,49.9,56.75,209.5,308.0
2023-03-13 18,54.5,229.25,998.7,1009.2,10.5,15.4,860.0,0.76,1.791,18.2,20.5,16.4,29.0,50.5,226.0,496.0
2023-03-13 18,42.0,186.0,1005.6,1019.1,13.6,14.8,600.0,0.75,2.465,26.0,34.4,25.0,33.7,44.75,187.0,316.0
2023-03-13 18,31.75,219.25,1007.2,1017.3,10.1,11.1,630.0,0.4,1.766,23.2,31.3,35.0,50.5,31.25,222.75,336.0
2023-03-13 18,41.0,170.25,1013.1,1022.3,9.2,10.0,610.0,0.13,1.632,18.8,23.2,29.3,37.8,42.0,166.75,312.0
2023-03-14 00,56.5,215.0,997.3,1012.9,15.6,19.2,760.0,0.45,2.529,23.8,28.3,31.1,44.0,58.25,209.0,409.0
2023-03-14 00,54.25,233.5,998.6,1007.4,8.7,11.1,710.0,1.1,1.57,15.9,18.1,13.8,33.0,51.0,231.75,380.0
2023-03-14 00,32.75,226.5,1001.3,1015.5,14.2,13.8,380.0,1.11,3.621,34.2,62.5,37.1,53.4,32.75,227.0,47.0
2023-03-14 00,42.25,184.25,1007.7,1020.1,12.4,13.6,600.0,0.61,2.266,24.2,31.5,24.5,33.8,45.0,180.75,416.0
2023-03-14 00,39.0,169.5,1013.6,1021.9,8.4,9.0,600.0,0.09,1.495,17.9,22.2,28.2,37.8,39.5,165.25,370.0
2023-03-14 00,36.0,145.25,1016.1,1022.2,6.0,5.6,360.0,0.33,1.562,17.5,24.8,28.9,41.6,36.0,144.5,67.0
2023-03-14 06,52.0,221.75,995.6,1009.7,14.1,17.5,740.0,0.74,2.36,23.3,27.9,30.0,42.9,49.0,217.0,473.0
2023-03-14 06,34.75,230.0,999.0,1015.8,16.9,16.1,350.0,1.13,4.603,38.4,75.4,35.2,46.6,34.25,230.75,88.0
2023-03-14 06,42.25,182.0,1008.8,1020.0,11.3,12.5,610.0,0.59,2.045,22.3,28.4,24.0,32.1,44.75,181.5,281.0
2023-03-14 06,37.5,170.25,1012.0,1019.7,7.7,8.4,610.0,0.28,1.376,17.1,21.1,25.9,35.2,37.5,166.5,331.0
2023-03-14 06,34.0,145.5,1015.4,1020.6,5.2,4.8,370.0,0.3,1.306,15.8,21.8,30.0,48.6,34.75,145.0,95.0
2023-03-14 12,52.25,224.0,993.3,1009.0,15.7,17.3,600.0,0.86,2.882,26.6,34.0,29.2,39.9,49.25,219.0,485.0
2023-03-14 12,36.25,232.75,996.4,1013.3,16.9,16.6,380.0,0.88,4.38,37.7,69.1,33.0,46.9,34.75,234.0,202.0
2023-03-14 12,57.5,201.5,1001.1,1016.2,15.1,20.0,800.0,1.48,2.495,23.5,27.6,28.1,39.6,57.25,201.0,41.0
2023-03-14 12,41.75,180.0,1009.9,1020.0,10.2,11.4,610.0,0.65,1.862,20.8,26.1,25.2,32.4,44.0,175.5,444.0
2023-03-14 12,36.25,171.5,1011.6,1019.2,7.6,8.4,600.0,0.5,1.393,17.6,22.0,24.1,34.0,35.0,168.0,346.0
2023-03-14 12,37.0,149.75,1016.1,1024.7,8.6,8.2,420.0,0.33,1.95,21.3,30.2,26.1,34.4,34.25,147.25,380.0
2023-03-14 18,53.0,226.0,993.0,1007.9,14.9,16.1,560.0,0.8,2.882,26.1,33.7,30.9,43.5,52.0,230.5,324.0
2023-03-14 18,38.75,235.5,996.4,1012.9,16.5,16.4,380.0,1.0,4.32,36.5,64.4,34.8,51.7,39.0,234.5,91.0
2023-03-14 18,35.5,173.0,1010.0,1017.8,7.8,8.5,590.0,0.6,1.437,18.2,23.1,23.3,33.0,33.0,168.75,479.0
2023-03-14 18,41.25,178.75,1010.1,1019.6,9.5,10.7,640.0,0.58,1.672,19.3,23.7,25.5,35.9,45.25,176.75,473.0
2023-03-14 18,37.75,151.25,1014.4,1024.9,10.4,10.0,380.0,0.38,2.632,25.8,40.1,28.2,36.5,38.25,152.75,143.0
2023-03-15 00,56.25,206.0,991.9,1009.9,18.0,27.2,950.0,1.18,2.866,27.4,32.2,24.6,35.6,57.25,198.0,500.0
2023-03-15 00,54.5,226.25,993.6,1005.9,12.3,15.1,700.0,0.98,2.159,20.9,24.8,28.9,39.8,50.25,227.25,477.0
2023-03-15 00,35.0,175.0,1009.8,1017.3,7.5,8.9,690.0,0.49,1.284,17.2,20.9,22.7,30.9,34.0,172.0,297.0
2023-03-15 00,38.0,151.75,1015.6,1026.6,10.9,10.5,370.0,0.5,2.833,27.0,43.0,29.7,39.5,38.25,152.25,52.0
2023-03-15 06,56.25,206.0,988.7,1008.8,20.1,28.5,870.0,1.79,3.272,30.4,36.7,29.5,41.7,57.0,198.0,496.0
2023-03-15 06,55.75,225.75,995.1,1007.6,12.5,16.3,790.0,0.93,2.066,20.2,23.3,25.6,37.1,58.75,219.75,491.0
2023-03-15 06,34.5,177.0,1007.8,1015.8,7.9,9.2,680.0,0.52,1.36,18.1,22.4,21.4,28.8,33.0,176.0,191.0
2023-03-15 06,35.5,154.0,1015.5,1024.2,8.7,8.4,430.0,0.33,1.961,21.9,31.5,27.9,38.9,38.0,151.75,343.0
2023-03-15 12,55.75,206.0,985.6,1008.2,22.6,28.3,740.0,2.59,3.819,33.8,43.1,32.1,44.3,55.75,205.0,63.0
2023-03-15 12,36.25,180.0,1007.2,1016.4,9.2,10.3,630.0,0.62,1.628,20.2,25.7,21.6,28.8,40.5,178.25,497.0
2023-03-15 12,33.5,156.25,1017.5,1023.5,6.0,5.8,420.0,0.35,1.383,17.1,23.4,28.7,37.2,35.25,155.0,226.0
2023-03-15 18,55.5,207.5,986.0,1008.3,22.2,27.8,750.0,2.24,3.704,33.1,41.9,29.8,41.9,55.0,207.75,58.0
2023-03-15 18,36.0,180.0,1006.2,1016.4,10.2,11.2,600.0,0.51,1.864,22.5,29.6,28.6,40.0,40.25,178.25,497.0
2023-03-16 00,56.25,208.75,987.3,1008.4,21.1,26.0,720.0,2.03,3.611,32.0,40.5,28.5,38.2,55.5,209.75,104.0
2023-03-16 00,43.5,202.75,999.9,1008.0,8.1,9.2,610.0,0.81,1.508,17.0,20.4,21.2,30.4,40.75,202.25,309.0
2023-03-16 00,35.25,180.75,1007.4,1017.0,9.6,10.5,590.0,0.31,1.774,21.8,28.7,30.3,42.9,39.25,178.5,487.0
2023-03-16 06,57.0,209.0,988.7,1009.3,20.6,25.0,710.0,1.82,3.524,31.1,39.2,26.3,38.2,57.25,204.5,273.0
2023-03-16 06,44.75,206.25,997.1,1007.3,10.2,11.3,560.0,1.2,2.009,21.0,26.6,24.7,32.8,44.0,206.25,83.0
2023-03-16 06,34.75,181.75,1007.4,1016.7,9.2,9.8,570.0,0.19,1.715,21.2,28.1,29.7,41.5,38.0,178.75,450.0
2023-03-16 06,30.5,208.0,1007.4,1012.7,5.3,5.2,450.0,0.18,1.166,15.9,21.4,23.2,33.3,28.25,207.0,268.0
2023-03-16 12,57.5,209.0,991.0,1009.6,18.6,21.9,680.0,1.81,3.227,28.6,35.7,24.6,34.3,56.5,210.25,135.0
2023-03-16 12,46.5,209.25,993.9,1006.8,12.9,13.3,450.0,1.62,2.963,27.0,38.1,29.9,40.9,46.5,209.75,38.0
2023-03-16 12,32.5,216.0,1006.4,1013.3,6.9,7.8,650.0,0.33,1.196,16.8,20.8,23.4,32.0,28.75,213.25,493.0
2023-03-16 12,33.5,189.25,1008.6,1014.2,5.6,5.8,510.0,0.53,1.144,15.2,19.3,26.2,35.7,37.0,186.0,488.0
2023-03-16 18,48.75,212.0,992.0,1007.0,15.1,16.2,490.0,1.82,3.305,29.4,41.0,30.6,41.1,49.0,212.5,46.0
2023-03-16 18,58.0,209.0,993.8,1009.3,15.5,18.6,670.0,1.62,2.777,25.1,30.6,23.1,31.3,58.5,207.0,130.0
2023-03-16 18,33.5,218.75,1007.2,1014.7,7.6,7.9,550.0,0.44,1.444,18.7,24.4,28.3,34.9,33.0,222.75,376.0
2023-03-16 18,33.25,193.25,1008.3,1013.5,5.2,5.2,370.0,0.54,1.416,17.0,24.1,23.7,33.0,36.25,189.25,495.0
2023-03-16 18,34.0,183.75,1010.0,1017.2,7.3,7.4,490.0,0.19,1.514,18.8,25.3,32.2,45.4,35.75,181.5,283.0
2023-03-17 00,51.25,213.25,989.5,1008.1,18.6,19.4,500.0,1.8,3.873,32.7,46.3,30.7,42.4,51.75,217.25,282.0
2023-03-17 00,34.25,221.0,1006.3,1014.0,7.7,7.7,460.0,0.51,1.664,19.9,27.6,28.9,38.4,34.75,222.0,107.0
2023-03-17 00,33.5,195.75,1007.5,1013.2,5.7,5.7,350.0,0.42,1.619,18.5,27.4,23.3,32.2,35.25,190.75,498.0
2023-03-17 00,33.0,185.0,1011.6,1017.1,5.4,5.5,470.0,0.18,1.178,15.5,20.2,30.6,42.8,34.75,181.75,358.0
2023-03-17 06,53.5,213.75,986.5,1008.7,22.2,23.2,510.0,1.9,4.546,36.5,52.8,33.1,43.7,54.25,219.25,370.0
2023-03-17 06,34.0,200.0,1007.2,1013.1,5.9,5.7,340.0,0.52,1.687,18.8,28.2,24.0,35.3,33.75,200.0,28.0
2023-03-17 06,34.25,222.75,1008.5,1015.8,7.2,6.9,370.0,0.55,1.852,20.6,30.7,27.5,35.6,34.5,224.5,163.0
2023-03-17 12,55.75,212.75,981.6,1008.9,27.3,28.3,490.0,2.38,5.779,42.7,65.3,35.0,48.6,55.25,218.5,366.0
2023-03-17 12,34.75,203.75,1005.6,1012.0,6.5,6.2,340.0,0.71,1.824,19.8,29.9,26.2,39.4,34.75,202.5,114.0
2023-03-17 12,32.5,226.75,1009.7,1015.6,5.9,5.8,380.0,0.22,1.521,18.3,26.4,22.9,30.1,33.25,228.0,143.0
2023-03-17 18,57.5,210.5,977.2,1009.8,32.5,32.3,420.0,2.72,7.679,49.9,85.0,41.6,57.1,60.0,216.5,444.0
2023-03-17 18,46.75,215.5,998.6,1006.7,8.1,8.3,340.0,1.04,2.433,21.7,31.2,25.3,33.6,46.75,217.25,133.0
2023-03-17 18,39.0,211.75,1004.4,1009.4,5.0,5.5,500.0,0.68,1.096,13.4,16.3,26.5,38.7,39.0,213.25,130.0
2023-03-18 00,49.0,217.5,995.5,1007.7,12.1,12.1,370.0,1.08,3.267,27.2,40.4,27.7,37.4,48.25,220.75,253.0
2023-03-18 00,41.0,216.0,1001.4,1008.6,7.1,7.8,500.0,0.97,1.565,17.6,22.3,25.2,39.8,40.25,216.25,86.0
2023-03-18 06,51.0,218.0,993.5,1009.2,15.7,15.7,460.0,0.97,3.407,29.1,40.9,33.6,45.6,53.75,220.5,350.0
