track,hf,onset,n,start,peak_when,peak_lat,peak_lon,min_p,peak_depth,peak_scale_km,peak_grad,peak_vg_kt,max_wind_kt,max_gust_kt,peak_wind_dist_km,pre_depth,pre_scale_km,pre_grad,pre_vg_kt,pre_p,pre_lat,deepen24,month,season
3302,0,,3,2025-10-18 00,2025-10-18 12,52.75,171.75,1009.0,5.6,310.0,1.739,15.5,21.3,27.6,157.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3303,0,,14,2025-10-18 06,2025-10-19 18,49.0,165.25,980.8,32.8,490.0,6.813,50.2,48.1,69.0,113.0,18.6,560.0,3.471,31.9,999.8,47.0,-19.0,10,2025
3304,0,,9,2025-10-19 12,2025-10-19 18,57.0,148.0,1006.5,7.7,520.0,1.528,14.6,29.2,41.0,428.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3305,0,,7,2025-10-20 12,2025-10-22 00,51.0,188.75,985.8,22.0,560.0,4.14,35.4,40.7,57.5,452.0,17.2,390.0,4.272,33.6,999.8,49.25,-14.0,10,2025
3307,0,,9,2025-10-21 12,2025-10-23 06,53.25,174.25,998.7,13.0,580.0,2.377,22.3,35.3,49.6,392.0,13.6,530.0,2.639,23.8,1002.3,54.0,-3.599999999999909,10,2025
3309,0,,10,2025-10-22 00,2025-10-24 06,57.25,171.0,998.2,12.5,310.0,3.783,27.5,32.7,43.9,66.0,11.3,220.0,5.084,30.8,1004.9,57.0,-6.699999999999932,10,2025
3310,0,,3,2025-10-22 06,2025-10-22 18,57.75,212.0,958.0,30.4,570.0,5.965,44.9,43.6,68.2,201.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3312,0,,14,2025-10-23 00,2025-10-26 00,39.0,188.75,1008.2,11.7,440.0,2.636,26.5,30.8,48.3,141.0,11.0,460.0,2.369,25.0,1009.3,38.0,-1.099999999999909,10,2025
3314,0,,15,2025-10-23 06,2025-10-26 12,39.5,231.5,1005.5,10.1,170.0,5.857,33.7,37.0,55.2,107.0,6.3,170.0,3.598,24.7,1010.5,39.25,-5.0,10,2025
3316,0,,7,2025-10-24 12,2025-10-25 18,48.75,230.5,987.2,18.5,430.0,4.289,34.7,41.9,61.0,334.0,10.8,350.0,3.074,26.3,996.3,45.75,-9.099999999999909,10,2025
3317,0,,9,2025-10-25 00,2025-10-25 00,55.75,208.5,985.0,15.8,580.0,2.863,25.5,32.8,47.5,297.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3319,0,,3,2025-10-25 12,2025-10-25 12,39.5,195.0,1011.3,8.1,260.0,2.975,24.9,29.9,45.4,35.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3320,0,,3,2025-10-26 00,2025-10-26 06,44.25,158.25,1017.0,7.0,150.0,4.92,28.1,30.3,41.6,60.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3321,1,2025-10-28 06,13,2025-10-26 12,2025-10-28 18,49.75,223.25,967.8,48.7,440.0,11.07,67.6,51.9,76.5,152.0,20.2,490.0,4.218,37.1,999.0,43.0,-31.200000000000045,10,2025
3323,0,,4,2025-10-27 00,2025-10-27 12,47.25,152.25,984.2,24.1,570.0,4.617,39.8,42.3,66.1,444.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3324,1,2025-10-29 06,12,2025-10-27 12,2025-10-29 18,56.25,204.5,952.0,47.9,540.0,9.367,62.2,47.0,72.0,323.0,28.5,440.0,6.731,49.0,978.0,46.5,-26.0,10,2025
3328,0,,4,2025-10-28 06,2025-10-29 00,54.25,194.5,975.6,27.1,570.0,5.2,41.4,37.1,62.0,259.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3329,0,,5,2025-10-28 12,2025-10-28 12,50.0,151.0,982.5,28.6,660.0,4.949,42.5,39.5,56.9,416.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3331,0,,3,2025-10-29 12,2025-10-30 00,46.0,194.5,966.6,31.6,330.0,9.271,55.5,54.2,72.6,59.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3333,1,2025-10-30 06,4,2025-10-30 06,2025-10-30 18,49.5,207.0,954.3,39.2,560.0,7.641,56.5,51.4,82.6,261.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3335,0,,3,2025-10-30 18,2025-10-30 18,31.25,154.25,1014.8,7.5,430.0,1.714,21.0,37.8,51.2,147.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3336,0,,4,2025-10-31 00,2025-10-31 12,58.0,149.0,993.9,22.4,460.0,5.001,37.3,36.7,52.4,355.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3337,0,,4,2025-10-31 06,2025-10-31 06,55.25,210.5,951.4,36.8,750.0,6.202,50.1,41.0,61.2,436.0,nan,nan,nan,nan,nan,nan,nan,10,2025
3339,1,2025-11-01 06,7,2025-11-01 06,2025-11-01 06,43.25,145.5,968.1,42.3,400.0,10.493,65.3,47.7,70.5,186.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3343,0,,3,2025-11-02 00,2025-11-02 12,32.75,213.25,1016.2,5.6,200.0,2.648,22.4,36.7,48.7,70.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3345,0,,3,2025-11-02 12,2025-11-03 00,46.0,211.25,1005.1,7.6,330.0,2.256,20.5,30.9,40.7,387.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3346,0,,6,2025-11-02 12,2025-11-03 18,48.25,166.5,1004.4,11.1,490.0,2.296,22.1,30.5,41.0,115.0,8.1,570.0,1.526,17.6,1008.3,40.75,-3.8999999999999773,11,2025
3347,0,,4,2025-11-03 00,2025-11-03 12,49.25,200.0,982.3,22.3,710.0,3.788,35.2,34.9,48.2,480.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3348,0,,5,2025-11-03 00,2025-11-03 12,40.75,228.25,1004.0,11.1,170.0,6.123,34.4,32.8,46.8,63.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3350,0,,13,2025-11-03 06,2025-11-06 06,39.5,191.5,1004.7,10.8,330.0,3.133,27.7,44.7,67.6,35.0,12.8,330.0,3.673,30.4,1008.4,42.0,-3.699999999999932,11,2025
3352,0,,5,2025-11-03 12,2025-11-04 12,57.25,174.0,994.6,16.7,530.0,3.313,28.0,33.1,48.8,424.0,7.2,440.0,1.618,15.3,1005.4,54.75,-10.799999999999955,11,2025
3354,0,,3,2025-11-04 12,2025-11-05 00,48.25,216.25,978.1,21.1,820.0,3.397,33.4,35.4,50.5,167.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3355,0,,5,2025-11-04 18,2025-11-05 12,50.5,195.75,987.7,18.0,470.0,3.821,32.1,35.8,50.1,429.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3356,0,,3,2025-11-04 18,2025-11-05 06,57.5,152.0,994.5,22.2,600.0,3.97,33.1,31.6,46.9,267.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3357,0,,8,2025-11-05 00,2025-11-06 00,53.75,220.5,963.8,30.8,600.0,5.726,45.2,39.4,54.8,127.0,21.5,1080.0,3.53,36.6,978.7,47.0,-14.900000000000091,11,2025
3359,1,2025-11-08 00,20,2025-11-06 00,2025-11-08 06,53.25,168.25,942.2,59.2,490.0,12.532,74.8,52.2,76.0,118.0,33.0,470.0,7.255,53.8,976.5,43.5,-34.299999999999955,11,2025
3361,0,,12,2025-11-06 12,2025-11-09 00,41.25,219.0,983.7,24.6,590.0,4.535,41.8,41.2,59.6,481.0,22.0,620.0,3.93,38.2,990.5,40.75,-6.7999999999999545,11,2025
3362,0,,3,2025-11-06 18,2025-11-07 00,51.5,228.75,983.4,22.8,520.0,4.586,37.5,42.2,65.1,198.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3363,0,,5,2025-11-06 18,2025-11-07 18,48.25,154.5,980.5,26.4,570.0,5.012,42.0,47.7,66.9,140.0,12.5,540.0,2.419,23.8,1004.2,47.0,-23.700000000000045,11,2025
3370,0,,18,2025-11-09 18,2025-11-11 06,50.0,153.75,966.8,32.3,670.0,5.632,47.1,43.2,65.7,339.0,23.0,590.0,4.336,37.7,979.6,49.0,-12.800000000000068,11,2025
3371,0,,6,2025-11-10 00,2025-11-10 18,55.75,215.25,978.7,30.1,420.0,7.128,47.7,39.0,60.3,334.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3374,0,,8,2025-11-12 00,2025-11-12 00,56.5,155.0,974.5,27.4,870.0,4.386,38.8,41.6,60.7,389.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3376,0,,4,2025-11-12 00,2025-11-12 18,44.75,229.5,1002.2,11.9,690.0,2.032,22.0,27.0,38.7,361.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3378,0,,16,2025-11-12 18,2025-11-14 18,55.75,203.5,981.0,22.9,450.0,5.287,39.1,44.2,62.2,116.0,17.1,590.0,3.192,28.8,986.5,52.25,-5.5,11,2025
3382,0,,6,2025-11-13 06,2025-11-13 12,41.5,231.5,984.7,28.0,410.0,6.776,49.8,47.8,64.0,169.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3383,0,,5,2025-11-13 06,2025-11-14 06,49.75,157.0,981.3,22.9,610.0,4.183,36.7,39.3,51.7,424.0,9.5,660.0,1.767,18.7,996.3,47.75,-15.0,11,2025
3386,0,,7,2025-11-13 12,2025-11-14 06,56.0,186.5,981.4,21.9,520.0,4.432,35.4,40.2,56.0,116.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3387,1,2025-11-15 18,13,2025-11-13 18,2025-11-16 18,56.75,195.0,962.4,32.0,430.0,7.563,49.9,52.1,73.5,112.0,34.3,300.0,11.031,60.6,971.5,43.75,-9.100000000000023,11,2025
3388,0,,3,2025-11-14 00,2025-11-14 06,55.0,224.0,995.8,8.6,460.0,1.823,17.0,28.3,38.1,213.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3389,1,2025-11-16 18,13,2025-11-14 12,2025-11-16 12,55.25,177.5,966.4,27.2,1000.0,4.336,39.7,45.6,61.0,493.0,25.8,810.0,4.2,38.0,974.9,52.75,-8.5,11,2025
3392,0,,4,2025-11-16 00,2025-11-16 12,50.0,230.5,993.4,14.7,520.0,2.985,27.1,33.4,48.6,157.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3393,0,,9,2025-11-17 00,2025-11-17 18,49.25,148.75,968.0,35.7,510.0,7.389,53.7,45.5,67.6,235.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3394,0,,4,2025-11-17 06,2025-11-17 12,42.5,207.0,1006.3,5.6,260.0,2.131,19.1,26.7,38.4,99.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3395,0,,5,2025-11-18 00,2025-11-19 00,49.0,208.25,990.1,19.2,470.0,4.139,34.5,34.7,48.6,178.0,6.5,250.0,2.577,21.4,1001.7,44.0,-11.600000000000023,11,2025
3398,0,,7,2025-11-18 18,2025-11-19 18,54.5,173.75,961.6,27.3,500.0,5.716,42.9,41.9,60.8,280.0,19.4,640.0,3.522,31.2,970.4,54.25,-8.799999999999955,11,2025
3399,0,,4,2025-11-19 06,2025-11-19 12,53.0,216.0,976.3,31.0,530.0,6.079,46.0,46.2,65.8,294.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3401,0,,6,2025-11-19 12,2025-11-20 12,56.5,204.75,949.1,37.0,510.0,7.663,52.9,44.3,69.1,112.0,16.2,530.0,3.372,30.5,980.5,48.25,-31.399999999999977,11,2025
3403,0,,7,2025-11-20 12,2025-11-22 00,41.25,169.0,1000.5,13.6,460.0,3.015,28.9,38.0,51.3,170.0,10.9,240.0,4.323,31.9,1008.2,37.0,-7.7000000000000455,11,2025
3405,0,,4,2025-11-21 06,2025-11-21 18,56.25,154.5,977.3,27.1,540.0,5.261,40.7,34.3,47.1,490.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3406,1,2025-11-23 12,10,2025-11-22 06,2025-11-23 06,51.0,171.5,965.3,42.5,550.0,8.114,58.1,47.2,67.8,300.0,14.1,700.0,2.433,25.1,993.0,46.5,-27.700000000000045,11,2025
3407,0,,8,2025-11-22 18,2025-11-22 18,57.25,212.0,997.9,12.9,630.0,2.365,21.8,25.7,35.2,485.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3408,0,,7,2025-11-23 18,2025-11-24 12,51.75,186.25,979.3,23.7,550.0,4.713,38.7,38.4,53.7,228.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3409,0,,14,2025-11-24 00,2025-11-25 12,54.0,195.25,981.1,24.7,420.0,5.935,42.3,39.7,57.2,82.0,19.4,380.0,5.119,38.0,985.9,49.5,-4.7999999999999545,11,2025
3410,0,,10,2025-11-24 12,2025-11-24 18,48.5,209.75,991.6,19.4,420.0,4.595,36.3,39.9,52.6,91.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3411,0,,7,2025-11-24 12,2025-11-25 18,39.0,165.25,997.9,12.8,450.0,2.819,28.0,38.4,57.5,497.0,13.3,340.0,3.791,32.4,1001.8,38.0,-3.8999999999999773,11,2025
3412,0,,7,2025-11-24 12,2025-11-24 18,52.0,145.25,1009.1,7.8,190.0,3.972,25.5,30.3,43.9,90.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3414,0,,4,2025-11-25 12,2025-11-26 06,37.25,152.5,997.3,14.5,450.0,3.263,31.8,37.3,53.5,133.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3415,0,,11,2025-11-25 18,2025-11-27 00,44.25,225.0,997.5,22.7,320.0,6.957,45.9,40.3,57.9,177.0,10.3,300.0,3.275,28.4,1006.2,37.0,-8.700000000000045,11,2025
3416,0,,18,2025-11-26 00,2025-11-27 06,37.0,201.75,983.6,27.7,380.0,7.135,51.9,46.8,70.4,334.0,12.3,400.0,3.019,30.1,997.1,34.25,-13.5,11,2025
3419,0,,3,2025-11-26 12,2025-11-27 00,39.75,169.5,975.5,30.4,610.0,5.444,48.9,41.4,59.4,495.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3422,0,,15,2025-11-27 18,2025-11-28 12,42.0,184.5,959.7,36.6,810.0,5.898,54.7,50.0,76.3,476.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3423,0,,5,2025-11-28 12,2025-11-29 00,49.75,146.75,985.8,28.4,540.0,5.518,44.0,40.0,55.4,256.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3424,0,,4,2025-11-29 12,2025-11-29 12,45.5,159.75,998.1,12.5,370.0,3.287,28.1,36.9,48.2,120.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3425,0,,3,2025-11-29 18,2025-11-30 06,39.75,174.75,988.2,15.5,320.0,4.701,36.4,41.2,58.4,222.0,nan,nan,nan,nan,nan,nan,nan,11,2025
3428,0,,5,2025-11-30 06,2025-12-01 06,54.5,144.75,1001.3,18.3,610.0,3.373,29.8,32.1,47.2,476.0,10.6,450.0,2.526,23.7,1003.1,47.25,-1.8000000000000682,12,2025
3431,1,2025-12-01 12,11,2025-11-30 18,2025-12-02 12,54.0,195.25,962.9,38.9,600.0,7.192,53.5,49.1,73.1,134.0,29.2,350.0,8.078,54.4,975.0,37.75,-12.100000000000023,12,2025
3432,0,,3,2025-12-01 00,2025-12-01 12,45.5,182.25,981.1,18.6,760.0,3.167,32.0,37.1,50.5,312.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3433,0,,3,2025-12-01 06,2025-12-01 18,47.75,193.25,975.2,20.9,830.0,3.525,34.7,34.9,48.7,80.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3434,1,2025-12-01 12,3,2025-12-01 12,2025-12-02 00,54.25,145.25,973.2,48.6,440.0,11.04,66.0,50.6,73.0,171.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3435,0,,4,2025-12-02 00,2025-12-02 06,50.0,188.25,965.9,33.2,820.0,5.405,47.7,38.5,53.5,500.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3436,0,,4,2025-12-02 18,2025-12-03 12,55.75,144.5,985.5,27.8,480.0,5.898,43.2,36.3,51.6,459.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3438,1,2025-12-04 06,8,2025-12-03 06,2025-12-05 00,57.25,153.0,950.3,44.4,760.0,7.204,55.7,50.4,81.5,436.0,38.0,570.0,7.167,55.3,964.3,46.5,-14.0,12,2025
3439,0,,9,2025-12-03 12,2025-12-03 12,52.75,194.0,980.7,28.3,710.0,4.756,41.0,38.2,52.1,496.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3440,0,,5,2025-12-03 18,2025-12-04 00,41.25,208.5,1009.7,6.1,260.0,2.209,19.8,29.3,41.6,68.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3443,0,,6,2025-12-05 00,2025-12-06 06,57.25,219.0,983.2,28.1,720.0,4.672,39.2,29.9,40.9,280.0,9.3,1130.0,1.627,17.3,1006.5,53.0,-23.299999999999955,12,2025
3444,0,,4,2025-12-05 06,2025-12-05 18,53.0,226.0,996.0,19.2,670.0,3.36,30.6,38.2,52.4,372.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3445,0,,3,2025-12-05 12,2025-12-05 18,49.75,182.25,1000.5,14.2,490.0,2.933,26.5,33.1,45.0,169.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3446,0,,9,2025-12-05 12,2025-12-06 06,47.0,167.25,983.7,28.0,240.0,11.307,55.8,43.9,64.3,308.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3448,0,,16,2025-12-06 12,2025-12-07 12,47.25,184.0,974.7,29.3,490.0,6.197,47.5,41.7,59.5,113.0,10.6,350.0,2.913,26.4,1004.4,41.0,-29.699999999999932,12,2025
3450,0,,8,2025-12-07 06,2025-12-09 00,57.25,144.0,992.1,24.0,360.0,6.598,42.9,33.8,50.3,120.0,16.9,440.0,3.834,30.8,1000.2,54.25,-8.100000000000023,12,2025
3453,0,,3,2025-12-08 00,2025-12-08 06,49.75,199.5,978.1,16.5,730.0,2.886,28.2,35.5,48.4,198.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3455,0,,4,2025-12-08 06,2025-12-08 18,52.25,154.75,998.0,15.0,660.0,2.708,25.7,34.5,48.1,291.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3456,0,,6,2025-12-08 12,2025-12-08 18,54.75,222.25,974.1,32.9,630.0,5.766,45.7,43.0,65.8,283.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3457,0,,7,2025-12-08 12,2025-12-10 00,58.0,155.5,986.9,27.4,610.0,5.023,39.9,36.4,56.6,478.0,20.3,400.0,5.022,38.6,993.4,47.25,-6.5,12,2025
3458,0,,3,2025-12-08 18,2025-12-08 18,55.25,211.5,983.6,18.4,1040.0,2.85,27.8,35.5,53.4,466.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3460,1,2025-12-11 00,12,2025-12-09 18,2025-12-11 18,42.25,169.5,973.1,45.1,320.0,13.506,70.9,55.9,88.3,152.0,29.0,310.0,9.01,56.4,986.9,35.75,-13.799999999999955,12,2025
3461,0,,4,2025-12-09 18,2025-12-10 06,41.0,164.5,1001.9,14.0,380.0,3.573,31.3,38.5,54.6,163.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3463,0,,3,2025-12-10 06,2025-12-10 18,52.5,160.0,1001.8,7.7,270.0,2.804,21.9,30.6,44.8,111.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3464,0,,3,2025-12-10 12,2025-12-10 12,55.0,223.0,994.1,18.3,660.0,3.12,28.2,30.6,44.9,334.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3465,0,,5,2025-12-10 12,2025-12-11 12,35.75,209.5,994.9,17.5,550.0,3.397,35.1,36.1,54.2,113.0,5.6,630.0,0.996,15.2,1008.2,29.5,-13.300000000000068,12,2025
3467,0,,4,2025-12-11 00,2025-12-11 00,58.0,213.0,1002.0,19.2,550.0,3.594,30.0,33.5,47.1,499.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3468,0,,4,2025-12-11 00,2025-12-11 12,53.75,152.5,994.3,18.9,320.0,5.558,37.4,38.6,52.6,190.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3471,1,2025-12-12 18,10,2025-12-11 06,2025-12-13 00,48.5,154.0,973.6,36.7,490.0,7.817,55.5,48.3,76.5,132.0,20.3,480.0,4.337,37.3,992.4,44.25,-18.799999999999955,12,2025
3472,0,,9,2025-12-11 18,2025-12-12 18,46.5,210.0,979.3,36.4,390.0,9.197,58.3,46.3,66.7,349.0,23.0,540.0,4.531,41.3,990.4,40.0,-11.100000000000023,12,2025
3473,0,,3,2025-12-11 18,2025-12-11 18,33.0,178.25,1005.9,8.9,410.0,2.114,23.7,37.8,57.6,475.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3476,0,,3,2025-12-12 12,2025-12-13 00,32.25,184.25,996.4,16.5,370.0,4.334,38.4,41.5,57.2,73.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3477,0,,12,2025-12-13 00,2025-12-15 06,32.25,181.25,998.2,16.6,500.0,3.396,35.6,35.6,50.7,290.0,8.7,420.0,2.082,23.2,1007.3,34.25,-9.099999999999909,12,2025
3478,0,,6,2025-12-13 06,2025-12-14 12,37.75,208.5,985.4,18.5,580.0,3.429,35.0,47.9,65.7,495.0,20.3,510.0,4.105,41.3,988.9,31.5,-3.5,12,2025
3479,0,,4,2025-12-13 06,2025-12-13 18,54.5,224.75,985.4,26.4,540.0,5.132,40.4,34.8,53.2,404.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3484,0,,11,2025-12-14 06,2025-12-15 06,55.25,219.25,962.0,37.8,660.0,6.715,51.7,45.5,65.4,225.0,19.4,740.0,3.284,31.9,981.1,48.25,-19.100000000000023,12,2025
3485,1,2025-12-14 12,6,2025-12-14 12,2025-12-14 18,42.5,145.0,972.2,43.5,440.0,9.849,65.1,45.2,73.7,497.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3492,0,,3,2025-12-16 12,2025-12-16 12,42.25,167.5,1010.9,8.6,370.0,2.256,21.8,32.5,44.4,193.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3493,0,,6,2025-12-16 18,2025-12-16 18,52.25,144.5,975.4,37.9,650.0,6.617,51.9,47.7,61.5,231.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3495,0,,3,2025-12-16 18,2025-12-16 18,31.0,169.0,1012.1,5.9,420.0,1.376,17.7,31.7,41.5,474.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3498,0,,3,2025-12-17 12,2025-12-17 12,56.25,219.25,986.4,21.5,890.0,3.402,31.5,32.2,46.8,298.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3499,0,,14,2025-12-17 12,2025-12-17 12,36.5,204.5,1000.0,15.4,600.0,2.805,30.8,35.9,50.0,450.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3501,0,,3,2025-12-17 18,2025-12-18 06,40.75,156.25,1004.6,14.4,500.0,2.933,29.0,32.1,43.6,255.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3505,0,,3,2025-12-18 00,2025-12-18 12,46.75,170.0,1015.7,5.3,220.0,2.507,19.9,31.0,42.5,193.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3506,0,,3,2025-12-18 06,2025-12-18 18,54.5,226.75,988.6,19.3,770.0,3.182,29.5,33.1,49.8,453.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3509,0,,6,2025-12-18 12,2025-12-19 06,52.0,159.5,987.3,30.6,540.0,5.997,46.1,37.5,52.5,399.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3510,0,,6,2025-12-19 12,2025-12-19 12,55.5,219.0,994.6,19.3,700.0,3.166,28.7,32.3,47.1,370.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3512,0,,6,2025-12-20 06,2025-12-21 06,55.5,149.75,998.9,18.0,580.0,3.44,29.7,33.9,48.5,280.0,10.7,600.0,2.001,19.6,1006.1,52.25,-7.2000000000000455,12,2025
3516,0,,7,2025-12-21 00,2025-12-21 18,53.75,221.0,991.7,24.5,830.0,3.822,35.1,38.2,56.9,489.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3520,0,,3,2025-12-21 06,2025-12-21 12,36.75,168.25,1012.4,12.9,210.0,5.8,36.8,39.5,58.7,111.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3522,0,,10,2025-12-21 18,2025-12-23 18,37.5,162.75,998.9,14.3,520.0,2.833,29.6,40.8,58.3,123.0,10.7,350.0,2.968,27.0,1010.9,39.75,-12.0,12,2025
3523,0,,5,2025-12-21 18,2025-12-22 18,57.25,165.0,999.9,19.8,560.0,3.729,31.1,36.6,54.9,227.0,12.0,490.0,2.464,24.8,1009.7,42.5,-9.800000000000068,12,2025
3524,0,,3,2025-12-22 00,2025-12-22 06,30.25,173.0,994.7,17.9,490.0,3.793,39.2,39.9,56.3,434.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3527,0,,7,2025-12-22 12,2025-12-23 00,51.5,230.5,988.6,26.9,560.0,5.022,40.9,31.2,51.3,478.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3529,0,,6,2025-12-23 06,2025-12-23 06,35.5,175.0,996.5,13.0,630.0,2.375,27.7,30.9,44.3,120.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3530,0,,4,2025-12-23 18,2025-12-24 12,42.0,236.0,989.6,16.2,660.0,2.965,30.7,40.4,73.8,162.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3531,0,,11,2025-12-23 18,2025-12-25 00,48.25,180.0,990.7,22.2,640.0,3.94,35.9,42.9,60.3,171.0,13.2,730.0,2.255,26.0,998.3,39.25,-7.599999999999909,12,2025
3532,0,,3,2025-12-23 18,2025-12-24 06,43.0,173.75,997.6,11.5,760.0,2.016,22.7,28.1,37.1,182.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3534,0,,3,2025-12-24 06,2025-12-24 18,31.25,175.5,992.6,13.2,490.0,2.792,31.2,33.2,47.5,403.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3535,0,,3,2025-12-24 12,2025-12-25 00,36.0,229.5,991.5,15.3,780.0,2.483,29.8,31.7,48.9,492.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3537,0,,11,2025-12-25 00,2025-12-27 12,51.0,199.5,981.4,24.7,890.0,3.978,37.6,39.2,57.5,500.0,20.5,770.0,3.418,35.6,986.6,41.75,-5.2000000000000455,12,2025
3540,0,,7,2025-12-25 06,2025-12-25 12,41.75,230.75,981.7,26.5,630.0,4.736,43.7,42.1,62.0,334.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3543,0,,6,2025-12-26 00,2025-12-27 06,58.0,145.5,970.9,34.0,550.0,6.594,48.0,48.8,70.3,428.0,30.1,580.0,5.69,46.0,979.1,49.5,-8.200000000000045,12,2025
3544,0,,3,2025-12-26 00,2025-12-26 06,55.25,226.0,999.1,16.8,370.0,4.455,32.9,33.6,51.3,357.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3548,0,,4,2025-12-27 18,2025-12-28 12,48.5,195.25,977.8,28.1,560.0,5.371,44.0,43.1,60.8,260.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3550,0,,3,2025-12-28 00,2025-12-28 12,39.0,156.5,1004.0,12.6,270.0,4.454,33.4,42.7,57.8,65.0,nan,nan,nan,nan,nan,nan,nan,12,2025
3551,0,,18,2025-12-28 06,2025-12-29 18,42.5,166.25,973.2,41.6,460.0,9.095,62.6,43.2,61.9,253.0,16.5,610.0,2.978,32.7,998.5,35.75,-25.299999999999955,12,2025
3552,0,,3,2025-12-28 18,2025-12-29 06,50.75,206.25,978.3,24.6,720.0,4.365,39.0,37.2,51.6,66.0,nan,nan,nan,nan,nan,nan,nan,12,2025
