track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw
1211,2022-04-03 06,49.25,199.0,12.0,1,1,17.0,400.0,4.213,33.5,54.0,987.4,1029.952136016679,42.557848907304106,980.2774158437389,-7.116871265636064,35.9423828125,-48.642436480899576,5382.7685546875,1852.1999722296864,283.2617783218561,-283.4658203125,1.5849926471710205,5.148553466796898,-281.22076416015625,-445.063720703125,21.72
1223,2022-04-09 06,41.75,185.0,nan,0,0,14.7,690.0,2.537,27.4,44.2,999.0,1018.795611338662,19.784197764443206,1005.7347823824771,6.7233688082583285,-39.6201171875,40.099069339206366,5467.71923828125,1599.1383098343338,255.58372937159723,-257.4931640625,3.3113527297973633,9.822656250000023,8.808903694152832,-221.7224578857422,12.82
1246,2022-04-17 18,48.0,210.75,nan,0,0,16.4,500.0,3.358,30.0,45.8,999.3,1030.3479413017085,31.089091204052238,1003.599619345521,4.340769247864728,-135.7978515625,-42.59113966522994,5250.34765625,223.1964463074205,184.78116621050404,-275.7626953125,1.9769071340560913,6.797723388671898,6.776264190673828,-437.8643493652344,14.34
1262,2022-04-22 18,30.25,180.0,nan,0,0,6.8,320.0,2.058,22.5,42.6,1014.7,1026.5479549248917,11.842937835047906,1019.6186928210035,4.913675731159742,3.16357421875,-25.66789425499144,5661.1689453125,417.312850791487,316.69958494843206,-88.70361328125,3.5257203578948975,20.838952636718773,-50.53891372680664,-286.1492614746094,10.19
1278,2022-04-30 12,54.75,186.0,nan,0,0,21.3,740.0,3.565,32.2,38.5,981.7,1017.6580180333467,35.95910445912796,991.5988278263117,9.899914252092913,-102.38134765625,-46.12735030258266,5276.99755859375,200.7034019332487,193.893140889859,-376.384765625,4.839643955230713,3.7261596679687727,39.78936767578125,-186.8277587890625,14.11
1301,2022-10-08 06,39.5,208.0,nan,0,0,25.0,500.0,5.154,44.5,52.4,990.6,1025.8026103802433,35.17651174743082,1009.1132060411484,18.487107408335874,-88.1767578125,50.85744127636297,5516.845703125,226.60546432258295,190.91858938839104,-355.16943359375,2.3890016078948975,19.063104248046898,-21.04714584350586,-162.11415100097656,20.7
1312,2022-10-16 12,39.5,188.0,48.0,0,1,15.2,380.0,3.906,33.8,57.6,995.2,1019.068231902795,23.84948190279499,1004.5632517770186,9.34450177701865,122.69775390625,-84.30528147489485,5709.662109375,1664.1097205434207,348.9009080473857,-266.34423828125,3.0784060955047607,19.242700195312523,-71.77075958251953,-364.8113098144531,15.02
1312,2022-10-18 00,47.0,208.0,12.0,1,1,37.6,460.0,8.277,57.2,67.3,968.6,1025.2324391545656,56.588762396753054,1003.5165983575977,34.87292159978517,149.4853515625,104.54166377177742,5615.71044921875,918.0020636208624,292.50829798452156,-301.56787109375,2.190089225769043,13.250878906250023,24.95029067993164,-549.6231079101562,30.32
1332,2022-10-22 00,54.5,171.5,nan,0,0,8.3,560.0,1.546,15.2,31.8,1004.0,1016.5969096038386,12.56401165461989,1003.2858265419741,-0.7470714072446754,-74.27294921875,36.84999930860044,5289.0205078125,1371.3778620702735,268.83937943155763,-246.85400390625,2.482059955596924,7.727227783203148,-203.50164794921875,-176.85789489746094,7.82
1345,2022-10-26 00,34.0,145.0,nan,0,0,19.7,270.0,6.845,45.6,78.9,1003.9,1029.8689480295045,25.98161892794201,1017.8546453963274,13.967316294764942,53.99755859375,103.46166375548843,5697.37060546875,215.86579871511876,320.3399925598892,-139.0166015625,10.398626327514648,24.253076171875023,6.882695198059082,-391.7507019042969,22.3
1350,2022-10-28 18,54.75,186.75,0.0,1,1,42.1,450.0,9.447,59.7,70.3,962.1,1027.3833226658073,65.27175040018233,984.2065942026785,22.095021937053502,62.900390625,-21.97735906269191,5419.90380859375,202.22866751970653,213.95380384933515,-327.15283203125,3.715257406234741,6.673242187500023,159.1648406982422,-561.9835205078125,37.57
1372,2022-11-05 00,57.75,150.5,nan,0,0,20.9,750.0,3.473,30.8,37.7,983.8,1022.4064605992339,38.557400540640174,992.3640322451955,8.514972186601767,-70.9619140625,103.46773363884435,5210.623046875,556.2001113369045,181.52833039825973,-313.90478515625,10.9323148727417,1.6400390625000227,118.48666381835938,-133.1592254638672,15.72
1387,2022-11-08 12,35.5,157.0,24.0,1,1,9.3,590.0,1.673,20.7,40.2,1009.6,1025.3885769817086,15.788479325458638,1018.1548872587247,8.55478960247467,79.56982421875,35.32127919343449,5670.92626953125,1998.3604311122192,349.6039738742081,-209.12255859375,6.201158046722412,23.083825683593773,-325.1474609375,-355.6778869628906,8.85
1388,2022-11-10 06,56.75,212.0,nan,0,0,19.7,480.0,4.125,32.7,56.5,996.3,1021.8661105241903,25.603659352315276,1009.117795956334,12.855344784459021,17.2724609375,5.859448495579046,5284.98486328125,1988.0819149228532,250.1188053852037,-183.90478515625,8.815967559814453,6.339471435546898,33.60064697265625,-197.2406005859375,18.59
1407,2022-11-16 00,37.25,150.5,12.0,1,1,19.3,370.0,5.054,40.8,53.5,994.6,1021.7285336750887,27.12056248368242,1011.3931394767822,16.785168285375903,54.96630859375,65.90387283471719,5578.48291015625,1032.8016854130717,303.40669112140057,-271.2216796875,12.61638355255127,22.559228515625023,-190.0287628173828,-590.7257690429688,15.81
1422,2022-11-21 18,36.25,184.25,24.0,1,1,12.9,460.0,2.825,29.1,64.3,1008.5,1035.3630874980934,26.813771091843364,1014.9507494773873,6.401433071137262,-1.77294921875,70.92488936917742,5546.5341796875,642.6598487249152,316.50621725756605,-204.17919921875,4.886878490447998,20.105523681640648,-268.45416259765625,-412.26690673828125,13.03
1424,2022-11-21 18,29.75,150.0,6.0,1,1,21.4,470.0,4.637,44.6,61.0,993.3,1021.7921503901221,28.49045361277831,1006.985719865187,13.68402308784323,46.35302734375,-12.65407742368578,5689.033203125,1996.2711343197052,324.1142988668642,-196.484375,2.818779468536377,24.614190673828148,25.665433883666992,-200.43179321289062,19.16
1427,2022-11-23 18,54.5,217.5,nan,0,0,38.6,600.0,7.135,53.0,63.3,966.6,1033.6941476165296,67.12908413996706,999.5358763054038,32.970812828841304,206.7822265625,111.48756845929725,5438.2939453125,756.015455259242,272.0983431534295,-237.044921875,4.451301574707031,7.371392822265648,22.21660804748535,-353.1146240234375,26.46
1433,2022-11-27 00,30.0,146.5,36.0,0,1,19.9,250.0,7.554,48.2,57.7,995.8,1022.7550326890102,26.905118138229,1014.9453422101712,19.095427659389998,182.4306640625,-22.950667300234382,5826.5654296875,1975.5651606415543,357.20674456873627,-297.14990234375,3.3345954418182373,23.237725830078148,120.2563247680664,-307.2313232421875,17.63
1434,2022-11-27 00,50.25,181.5,nan,0,0,18.4,820.0,2.969,29.3,48.7,997.5,1021.5834461966124,24.088145903643635,1013.7257841042192,16.23048381125045,192.830078125,246.23989075227487,5501.22314453125,1999.947204050906,276.20884787429793,-203.03076171875,3.0411689281463623,6.790399169921898,-24.69317626953125,-319.6726379394531,17.68
