label,id,when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,max_step_km,season,month,stratum
0,pool_2025112612_38_160,2025-11-26 12,38.0,160.25,992.7,1010.4,17.7,19.6,650.0,1.06,3.023,32.6,45.8,0.0,2025,11,s0238
0,pool_2025110612_36_152,2025-11-06 12,36.25,152.0,999.1,1015.8,16.7,16.5,400.0,1.45,4.131,36.7,65.2,0.0,2025,11,s0238
1,2025202619,2025-11-30 12,49.75,193.25,972.9,996.1,23.2,29.9,780.0,1.35,3.839,36.1,46.9,546.0,2025,12,s0239
0,pool_2025122112_54_222,2025-12-21 12,53.5,221.75,994.7,1015.4,20.7,29.4,910.0,0.7,3.23,31.0,37.5,0.0,2025,12,s0239
0,pool_2025122806_50_196,2025-12-28 06,49.5,195.5,978.8,1005.7,26.9,28.3,520.0,2.27,5.438,43.2,66.7,0.0,2025,12,s0239
0,pool_2025120512_52_220,2025-12-05 12,52.5,220.5,996.9,1016.4,19.5,21.1,510.0,2.05,4.13,34.2,48.6,0.0,2025,12,s0239
1,2025202620,2025-11-30 12,40.5,129.25,1008.0,1018.7,10.8,10.6,400.0,0.36,2.659,25.6,38.2,547.0,2025,12,s0240
0,pool_2025122500_36_230,2025-12-25 00,36.0,229.5,991.5,1006.8,15.3,19.4,780.0,0.44,2.483,29.8,39.4,0.0,2025,12,s0240
0,pool_2025120812_44_147,2025-12-08 12,44.0,146.75,998.5,1014.4,15.8,15.3,300.0,1.85,5.108,36.6,68.6,0.0,2025,12,s0240
0,pool_2025121712_36_204,2025-12-17 12,36.5,204.5,1000.0,1015.5,15.4,16.8,600.0,0.81,2.805,30.8,44.0,0.0,2025,12,s0240
1,2025202621,2025-12-03 06,36.5,146.0,1000.8,1009.8,9.0,11.0,730.0,0.56,1.505,19.3,23.6,544.0,2025,12,s0241
1,2025202622,2025-12-10 00,29.75,162.5,1004.7,1014.8,10.1,10.8,540.0,0.95,1.998,25.5,37.6,360.0,2025,12,s0242
1,2025202623,2025-12-11 18,45.0,151.5,997.5,1013.3,15.8,16.1,500.0,0.64,3.218,29.9,42.5,238.0,2025,12,s0243
0,pool_2025122412_44_181,2025-12-24 12,44.25,180.75,992.9,1012.0,19.1,21.8,650.0,1.3,3.35,32.9,44.8,0.0,2025,12,s0243
0,pool_2025122412_42_236,2025-12-24 12,42.0,236.0,989.6,1005.8,16.2,19.6,660.0,1.81,2.965,30.7,41.4,0.0,2025,12,s0243
0,pool_2025120900_47_153,2025-12-09 00,47.25,153.25,993.4,1013.7,20.3,20.1,400.0,1.85,5.022,38.6,63.8,0.0,2025,12,s0243
1,2025202624,2025-12-13 12,35.0,130.25,1012.2,1022.0,9.8,10.4,590.0,0.88,1.764,21.7,28.7,541.0,2025,12,s0244
1,2025202625,2025-12-31 06,37.0,151.75,1005.1,1010.9,5.9,5.8,260.0,0.3,2.222,20.7,34.5,482.0,2025,1,s0245
1,2025202626,2026-01-02 12,35.25,144.0,1003.3,1010.3,7.0,7.5,500.0,0.8,1.497,18.4,24.2,371.0,2025,1,s0246
1,2025202627,2026-01-09 06,40.75,169.5,991.2,1004.9,13.7,13.4,420.0,1.55,3.191,29.6,45.6,155.0,2025,1,s0247
0,pool_2026012106_38_195,2026-01-21 06,38.5,194.75,999.6,1017.0,17.4,17.2,430.0,1.19,3.991,35.9,59.8,0.0,2025,1,s0247
0,pool_2026011306_44_215,2026-01-13 06,43.75,215.25,991.4,1006.8,15.5,17.0,590.0,0.9,2.889,28.8,39.0,0.0,2025,1,s0247
0,pool_2026011906_40_215,2026-01-19 06,39.75,214.75,1003.4,1020.0,16.6,16.6,480.0,0.38,3.452,32.8,50.4,0.0,2025,1,s0247
1,2025202628,2026-01-11 00,45.75,141.75,986.5,1012.0,25.5,29.2,650.0,1.15,4.497,40.8,58.6,544.0,2025,1,s0248
0,pool_2026011306_42_178,2026-01-13 06,42.0,177.5,989.6,1010.1,20.5,19.7,340.0,1.74,5.796,42.1,80.8,0.0,2025,1,s0248
0,pool_2026012000_44_146,2026-01-20 00,44.0,146.25,987.9,1009.0,21.1,22.4,530.0,2.61,4.224,37.6,56.8,0.0,2025,1,s0248
0,pool_2026011512_45_173,2026-01-15 12,45.0,173.25,983.9,1008.8,24.9,26.1,510.0,1.74,5.12,42.5,67.6,0.0,2025,1,s0248
1,2025202629,2026-01-13 00,47.0,142.75,993.3,1001.2,7.9,17.5,1200.0,1.31,1.462,17.0,18.7,541.0,2025,1,s0249
1,2025202630,2026-01-18 06,40.25,173.75,993.1,997.1,4.0,8.9,1200.0,1.22,0.744,10.1,10.8,548.0,2025,1,s0250
1,2025202631,2026-01-29 00,43.25,180.75,983.0,996.2,13.3,18.7,880.0,0.24,2.121,24.1,28.9,545.0,2025,1,s0251
0,pool_2026011312_47_216,2026-01-13 12,47.0,216.0,987.9,1006.0,18.1,20.6,640.0,0.95,3.217,30.9,41.1,0.0,2025,1,s0251
0,pool_2026012218_41_166,2026-01-22 18,41.25,166.25,986.9,1005.1,18.2,19.0,470.0,1.51,4.046,36.2,57.3,0.0,2025,1,s0251
0,pool_2026011312_48_170,2026-01-13 12,48.0,170.0,997.1,1012.7,15.6,15.5,190.0,0.77,8.137,41.5,102.2,0.0,2025,1,s0251
1,2025202632,2026-02-02 18,36.75,156.5,1006.8,1014.7,7.9,7.7,370.0,0.62,2.071,21.7,32.3,261.0,2025,2,s0252
1,2025202633,2026-02-07 18,50.25,167.25,972.8,995.0,22.2,35.2,1020.0,0.94,3.453,34.4,41.9,547.0,2025,2,s0253
0,pool_2026022118_49_228,2026-02-21 18,49.25,227.5,996.1,1016.9,20.9,29.9,860.0,1.33,3.48,34.0,42.9,0.0,2025,2,s0253
0,pool_2026020506_53_204,2026-02-05 06,53.0,203.5,979.0,996.3,17.2,23.2,850.0,0.13,2.731,26.7,31.9,0.0,2025,2,s0253
0,pool_2026021600_53_172,2026-02-16 00,52.75,172.0,998.8,1016.4,17.6,19.1,610.0,0.19,3.136,28.5,36.8,0.0,2025,2,s0253
1,2025202634,2026-02-08 18,38.25,160.5,984.8,1000.1,15.4,15.2,420.0,1.04,3.609,33.2,54.4,495.0,2025,2,s0254
0,pool_2026020500_40_195,2026-02-05 00,40.0,194.75,979.4,996.6,17.2,18.0,500.0,1.44,3.596,34.1,52.2,0.0,2025,2,s0254
0,pool_2026022718_40_183,2026-02-27 18,40.0,182.75,990.8,1008.4,17.6,21.3,680.0,2.01,3.136,33.1,45.5,0.0,2025,2,s0254
0,pool_2026022718_38_146,2026-02-27 18,38.0,145.5,1003.0,1018.1,15.1,17.3,670.0,0.64,2.587,29.0,39.2,0.0,2025,2,s0254
1,2025202635,2026-02-11 00,57.0,185.5,946.4,990.9,44.5,51.9,680.0,1.49,7.635,56.8,85.0,548.0,2025,2,s0255
1,2025202636,2026-02-24 18,61.5,219.25,997.9,1012.9,15.0,20.3,860.0,1.0,2.358,21.9,25.0,478.0,2025,2,s0256
0,pool_2026020918_57_162,2026-02-09 18,56.75,162.5,971.2,991.0,19.8,25.3,790.0,0.73,3.203,29.3,35.7,0.0,2025,2,s0256
1,2025202637,2026-03-03 06,32.0,134.5,1001.2,1017.7,16.4,17.0,530.0,0.92,3.204,34.9,56.4,369.0,2025,3,s0257
0,pool_2026030918_32_186,2026-03-09 18,31.75,185.75,992.5,1008.0,15.5,24.7,970.0,0.73,2.544,33.9,45.1,0.0,2025,3,s0257
0,pool_2026031100_35_184,2026-03-11 00,35.25,184.0,992.5,1009.5,17.0,24.6,900.0,0.5,2.732,33.4,44.2,0.0,2025,3,s0257
0,pool_2026030706_31_175,2026-03-07 06,31.0,175.25,1000.4,1016.4,15.9,16.1,460.0,1.75,3.49,36.0,63.2,0.0,2025,3,s0257
1,2025202638,2026-03-24 00,33.75,150.5,997.1,1016.6,19.5,19.2,370.0,1.38,5.179,42.7,87.0,376.0,2025,3,s0258
0,pool_2026031506_31_156,2026-03-15 06,30.75,156.5,986.5,1007.8,21.4,25.2,710.0,0.62,3.552,41.3,64.8,0.0,2025,3,s0258
0,pool_2026032618_33_146,2026-03-26 18,33.0,146.25,998.4,1013.6,15.2,15.4,500.0,0.58,3.074,32.9,52.7,0.0,2025,3,s0258
0,pool_2026030712_32_174,2026-03-07 12,32.0,174.25,1001.1,1017.9,16.7,17.7,550.0,1.51,3.219,35.3,56.7,0.0,2025,3,s0258
1,2025202639,2026-04-25 00,42.0,169.5,990.7,1012.8,22.1,23.1,520.0,1.51,4.449,39.6,62.0,475.0,2025,4,s0259
0,pool_2026041912_47_161,2026-04-19 12,46.75,160.75,995.0,1012.7,17.7,18.5,550.0,0.58,3.36,31.0,43.0,0.0,2025,4,s0259
0,pool_2026041912_45_223,2026-04-19 12,45.25,222.75,995.8,1016.4,20.6,21.0,500.0,1.46,4.197,36.5,55.2,0.0,2025,4,s0259
0,pool_2026041800_40_175,2026-04-18 00,40.5,174.75,991.4,1011.6,20.2,20.4,460.0,1.2,4.441,38.7,63.8,0.0,2025,4,s0259
1,2025202640,2026-05-22 06,34.5,144.0,1003.1,1013.6,10.5,10.5,430.0,0.68,2.441,26.2,40.2,390.0,2025,5,s0260
